,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
1129,2017-En-11641,@Andy1129298 @hopheaddarrell fingers of fury!,anger,2: moderate amount of anger can be inferred,2
1404,2017-En-10495,#welfarereform should not be a 'model' for #snap.,anger,1: low amount of anger can be inferred,1
961,2017-En-10498,Skipping meals is the national way of showing #disappointment and #anger. #wiz,anger,1: low amount of anger can be inferred,1
193,2018-En-02293,The way I'm always on twitter at work is a little alarming 🤦🏾‍♀️,anger,0: no anger can be inferred,0
643,2017-En-10137,"To'Why can't we brothers protect one another? No one's serious, and it makes me furious. Don't be misled, just think of Fred.' #mayfield",anger,2: moderate amount of anger can be inferred,2
107,2018-En-01101,Tonight's run.... #restless,anger,0: no anger can be inferred,0
454,2017-En-11451,Mia has the worst road rage I have ever seen and she gets so mad when I put my hands on her windows lol,anger,2: moderate amount of anger can be inferred,2
510,2017-En-11239,"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. 👋 ",anger,1: low amount of anger can be inferred,1
268,2018-En-03889,So great havin @SamGowland123 back on our screens 😁😁 and fingers crossed @MikeThalassitis goes for Georgia 🤞😂 #revenge #loveisland,anger,0: no anger can be inferred,0
800,2017-En-11161,Why is it always me picking up the pieces :/ #angry,anger,3: high amount of anger can be inferred,3
1605,2017-En-10992,The war is right outside your door #rage #USAToday,anger,2: moderate amount of anger can be inferred,2
723,2017-En-10230,Girls irritate me so much lol,anger,2: moderate amount of anger can be inferred,2
253,2018-En-03658,"That was absolutely the two worst National Anthem singers I've ever heard, both of them screwed up the words #awful",anger,3: high amount of anger can be inferred,3
48,2018-En-03920,-c- and disarmed of her equipment on suspicion of being a potential accomplice to Annie Leonhart.,anger,1: low amount of anger can be inferred,1
859,2017-En-10056,Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,anger,3: high amount of anger can be inferred,3
683,2017-En-11483,finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,anger,0: no anger can be inferred,0
690,2017-En-10963,I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅,anger,0: no anger can be inferred,0
740,2017-En-10372,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,anger,2: moderate amount of anger can be inferred,2
1201,2017-En-10224,I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄,anger,2: moderate amount of anger can be inferred,2
926,2017-En-11042,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger,1: low amount of anger can be inferred,1
385,2017-En-11349,@lyssababe615 \nIf this room was burning 🔥,anger,2: moderate amount of anger can be inferred,2
1196,2017-En-11128,"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.",anger,3: high amount of anger can be inferred,3
1085,2017-En-11131,@o2academybham since when the fuck can you not stand at a concert? ,anger,3: high amount of anger can be inferred,3
54,2017-En-10726,So Rangers v Celtic ll #revenge,anger,0: no anger can be inferred,0
127,2017-En-11098,People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop,anger,3: high amount of anger can be inferred,3
257,2018-En-02083,Seriously about to smack someone in the face 😵 #arsehole,anger,3: high amount of anger can be inferred,3
1527,2017-En-10886,@isthataspider @dhodgs i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players,anger,3: high amount of anger can be inferred,3
311,2018-En-02447,"When the lights shut off and it's my turn to settle down, my main concern...",anger,0: no anger can be inferred,0
93,2017-En-10141,There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know,anger,3: high amount of anger can be inferred,3
341,2017-En-10994,"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",anger,0: no anger can be inferred,0
437,2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant ",anger,2: moderate amount of anger can be inferred,2
1093,2017-En-10555,@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only,anger,1: low amount of anger can be inferred,1
1047,2017-En-10195,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the ,anger,3: high amount of anger can be inferred,3
680,2017-En-10542,@Sophiejulia @CalebAtChipotle @calebpressleyxo relentless pipe thirst #sheltered,anger,1: low amount of anger can be inferred,1
1545,2017-En-11443,What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?,anger,1: low amount of anger can be inferred,1
953,2017-En-10534,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO ,anger,1: low amount of anger can be inferred,1
1363,2017-En-11235,@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either ,anger,1: low amount of anger can be inferred,1
632,2017-En-10173,"@VanDashNessa @taotao_salupa5 Nobody in that street burning and looting and terrifying innocent citizens was there, either.",anger,2: moderate amount of anger can be inferred,2
63,2017-En-10446,@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks ,anger,2: moderate amount of anger can be inferred,2
1611,2017-En-10241,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry,anger,2: moderate amount of anger can be inferred,2
70,2018-En-01685,My dog wouldn't stop barking so now I'm up at eight am with a raging headache,anger,2: moderate amount of anger can be inferred,2
372,2018-En-01606,We musn't allow bitterness and anger to make our hearts infertile to God’s gifts.,anger,0: no anger can be inferred,0
607,2017-En-10496,@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !,anger,1: low amount of anger can be inferred,1
83,2018-En-00002,'to fill his campaign bank account with tens of millions of dollars'..trump 2020 campaign to start now #sad  #bad,anger,1: low amount of anger can be inferred,1
97,2018-En-01289,Okay @BTS_twt it was fun and all you can change your layout back to something goofy and domestic as usual pls I'm intimidated rn,anger,0: no anger can be inferred,0
1366,2017-En-10508,matt and i just did a psychological study on provocation in abusive relationships.,anger,1: low amount of anger can be inferred,1
1642,2017-En-10014,Fuking fuming 😤,anger,3: high amount of anger can be inferred,3
66,2017-En-11678,Another loss to city in the cup next 🙈 😂😂 cmon united! ,anger,0: no anger can be inferred,0
1301,2017-En-11212,I can already tell this programme is going to infuriate me #ExtremeWorld,anger,3: high amount of anger can be inferred,3
798,2017-En-11653,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,anger,3: high amount of anger can be inferred,3
203,2018-En-02288,"@NewsByKatherine @jonkarl @ABC YOU GUY'S SOUND astounded!! Does anyone working w Trump WH have an any ethical,moral, values? 🙈🙉🙊",anger,0: no anger can be inferred,0
903,2017-En-10421,@cxmbeferre so you WOULDNT date me????? #offended,anger,2: moderate amount of anger can be inferred,2
595,2017-En-10261,@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! ,anger,2: moderate amount of anger can be inferred,2
1517,2017-En-10624,Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit,anger,1: low amount of anger can be inferred,1
881,2017-En-10144,@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger,3: high amount of anger can be inferred,3
1162,2017-En-11058,The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment,anger,1: low amount of anger can be inferred,1
1206,2017-En-10735,don't give someone power by letting their words offend you,anger,0: no anger can be inferred,0
1474,2017-En-11361,@TDsNation only good thing in madden is DC,anger,0: no anger can be inferred,0
1052,2017-En-11418,"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️",anger,0: no anger can be inferred,0
272,2018-En-02316,today i feel like an exposed wire dangerously close to another exposed wire and any provocation will fry me,anger,2: moderate amount of anger can be inferred,2
44,2017-En-11141,Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife,anger,2: moderate amount of anger can be inferred,2
694,2017-En-11130,@o2academybham since when the fuck can you not stand at a concert? #raging,anger,3: high amount of anger can be inferred,3
198,2017-En-11534,@lericoo 35. Do you hold a grudge against your ex?,anger,0: no anger can be inferred,0
310,2017-En-11431,I freaking hate working with #word on my phone #rage #write #writing #writerslife #writerproblems #writer,anger,3: high amount of anger can be inferred,3
609,2017-En-11447,A persons opinion doesn't offend me at all,anger,0: no anger can be inferred,0
268,2017-En-10507,"@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp",anger,1: low amount of anger can be inferred,1
171,2018-En-02120,Not letting anyone anger me or change who I am.,anger,0: no anger can be inferred,0
242,2018-En-04123,Very high bond for unrelated offense.  Cops and FBI are digging on a property. Me fears this doesn't end well for families,anger,0: no anger can be inferred,0
181,2018-En-04353,3 and a half hour more 😤 #EXO,anger,0: no anger can be inferred,0
323,2018-En-00997,At this point I can't tell if I just follow more people in politics on twitter now or if I need new friends. #wheresthefunny #depressing,anger,2: moderate amount of anger can be inferred,2
761,2017-En-10069,I lost a couple niggas I want revenge so put me in coach,anger,3: high amount of anger can be inferred,3
1630,2017-En-10135,@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.,anger,3: high amount of anger can be inferred,3
1439,2017-En-10562,LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.,anger,1: low amount of anger can be inferred,1
1288,2017-En-11002,@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,anger,1: low amount of anger can be inferred,1
1687,2017-En-11617,@Plasma_Assassin @ArmouredDove @BallsOnY0u N-no. Because of your wrath.,anger,1: low amount of anger can be inferred,1
171,2017-En-10671,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines,anger,0: no anger can be inferred,0
433,2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,1: low amount of anger can be inferred,1
605,2017-En-11658,Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair  #pretendinghesok #ruok #AFLCatsSwans,anger,1: low amount of anger can be inferred,1
1471,2017-En-10201,The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.,anger,3: high amount of anger can be inferred,3
971,2017-En-41282,@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ),anger,1: low amount of anger can be inferred,1
89,2018-En-03065,The pessimist complains about the wind; the optimist expects it to change; the realist adjusts the sails.,anger,0: no anger can be inferred,0
1013,2017-En-11486,"meeting tiff at the mall soon, congrats on getting that L babes❣",anger,0: no anger can be inferred,0
1217,2017-En-10423,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged,anger,2: moderate amount of anger can be inferred,2
1654,2017-En-11205,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",anger,2: moderate amount of anger can be inferred,2
206,2018-En-03338,@0510Keisuke devour the unborn\nhuman rejection\nfrom wrath to ruins,anger,2: moderate amount of anger can be inferred,2
1295,2017-En-40701,@cburt43 turn that frown upside down,anger,0: no anger can be inferred,0
168,2018-En-04276,"His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�",anger,0: no anger can be inferred,0
381,2018-En-02930,Perks of having that shit: I lost a friend somewhere along in the bitterness,anger,3: high amount of anger can be inferred,3
702,2017-En-10976,When you want to say something so bad but can't ! #furious 😤,anger,2: moderate amount of anger can be inferred,2
232,2018-En-00982,@freemanstanzan2 you're a cowan... that means you're a slimebag. I wouldn't trust you as far as I could throw you. #arsehole @StuartHarker1,anger,3: high amount of anger can be inferred,3
591,2017-En-10186,@RonMexico760 The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? That's amazing.,anger,3: high amount of anger can be inferred,3
1054,2017-En-11281,@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime,anger,2: moderate amount of anger can be inferred,2
492,2017-En-10767,@CharlotteBnntt that's the joke. I know it's incense,anger,0: no anger can be inferred,0
1159,2017-En-11332,@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph,anger,0: no anger can be inferred,0
1518,2017-En-11642,Every day I think my #house 🏡 is #burning 🔥 but it's always just my neighbor burning their #toast! 😷😡🍞,anger,2: moderate amount of anger can be inferred,2
1180,2017-En-10452,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",anger,2: moderate amount of anger can be inferred,2
960,2017-En-10693,I can't even right now #bb18 ,anger,0: no anger can be inferred,0
11,2017-En-10946,@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser,anger,2: moderate amount of anger can be inferred,2
1695,2017-En-11623,"I think it's time to change my #irate motif, now that #TalkLikeAPirate Day is over, but...Pirate Minion is so cute, I don't want to. 😟",anger,1: low amount of anger can be inferred,1
1632,2017-En-10431,@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,anger,2: moderate amount of anger can be inferred,2
430,2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,2: moderate amount of anger can be inferred,2
400,2017-En-10052,"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",anger,3: high amount of anger can be inferred,3
56,2018-En-00318,calling me ugly isn't even an insult bc i know already,anger,1: low amount of anger can be inferred,1
111,2017-En-10001,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted ,anger,3: high amount of anger can be inferred,3
772,2017-En-11104,@inthefade going back to blissful ignorance?! ,anger,1: low amount of anger can be inferred,1
1446,2017-En-10231,@LickMeLucas ...I'm waiting for you to figure out I'm like... from 0 to 100 real quick with the irritation.,anger,2: moderate amount of anger can be inferred,2
1373,2017-En-10297,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",anger,2: moderate amount of anger can be inferred,2
226,2017-En-10764,Don't be bitter,anger,0: no anger can be inferred,0
295,2018-En-03875,Everything I order online just comes looking like a piece of shit 😤,anger,3: high amount of anger can be inferred,3
324,2017-En-10045,i feel furious,anger,3: high amount of anger can be inferred,3
1581,2017-En-10040,Still can't log into my fucking Snapchat#Snapchat #snap,anger,3: high amount of anger can be inferred,3
201,2017-En-11182,Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....,anger,2: moderate amount of anger can be inferred,2
921,2017-En-10716,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,anger,0: no anger can be inferred,0
641,2017-En-11175,@fixindk @RevoltRazor @dragons1015 Guys don't use that type of language. Save it for raging...,anger,1: low amount of anger can be inferred,1
612,2017-En-11133,@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,anger,3: high amount of anger can be inferred,3
488,2017-En-10180,You a fuck boy if you run drag routes back to back in madden,anger,3: high amount of anger can be inferred,3
383,2018-En-02557,Time to #impeachtrump . He is #crazy #mentally #sick and spews #hatred . #America is in trouble with him having #access to #nuclearcodes 👎👎,anger,3: high amount of anger can be inferred,3
1263,2017-En-10389,"@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",anger,2: moderate amount of anger can be inferred,2
478,2017-En-10581,"@WBIRSports They're still using his offense, up the middle 3X &amp; punt.",anger,1: low amount of anger can be inferred,1
941,2017-En-11360,fuming,anger,3: high amount of anger can be inferred,3
1504,2017-En-10321,not to be That Person™ but i get bitter seeing some ravi stans,anger,2: moderate amount of anger can be inferred,2
842,2017-En-11123,"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger,3: high amount of anger can be inferred,3
1582,2017-En-10325,"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",anger,2: moderate amount of anger can be inferred,2
202,2017-En-10233,@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry,anger,1: low amount of anger can be inferred,1
376,2017-En-10918,Eat my ass' is no longer an insult,anger,1: low amount of anger can be inferred,1
780,2017-En-11683,Like he really just fucking asked me that. #offended,anger,3: high amount of anger can be inferred,3
257,2017-En-10117,angry already,anger,3: high amount of anger can be inferred,3
1219,2017-En-10358,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter,anger,2: moderate amount of anger can be inferred,2
231,2017-En-11156,"@FoxNews #Poor = #angry and justly so. Offer people some hope! My god, does anyone see this?! #Education should not be for the #elite",anger,3: high amount of anger can be inferred,3
420,2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,anger,0: no anger can be inferred,0
852,2017-En-10247,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,anger,2: moderate amount of anger can be inferred,2
438,2017-En-10737,Lot 100 would give Ghandi road rage,anger,0: no anger can be inferred,0
1334,2017-En-10882,It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.,anger,1: low amount of anger can be inferred,1
1483,2017-En-11402,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming,anger,3: high amount of anger can be inferred,3
608,2017-En-11241,@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation,anger,3: high amount of anger can be inferred,3
1071,2017-En-10836,Ughhh love a clean house and my incense lit aromatherapy,anger,0: no anger can be inferred,0
1356,2017-En-10234,Bloody parking ticket 😒💸 ,anger,2: moderate amount of anger can be inferred,2
254,2018-En-01027,@JohnMayer No DSM shows. #sadness,anger,1: low amount of anger can be inferred,1
873,2017-En-10887,Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @Drake,anger,1: low amount of anger can be inferred,1
1353,2017-En-11267,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter,anger,2: moderate amount of anger can be inferred,2
1211,2017-En-11261,I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tøp cover of cancer,anger,2: moderate amount of anger can be inferred,2
937,2017-En-11224,The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger,3: high amount of anger can be inferred,3
155,2018-En-00207,"5 goals in 87 appearances last season between McKay, Holt and Windass! Simply is horrific! Get midfield balance sorted and team will fire!",anger,1: low amount of anger can be inferred,1
1623,2017-En-11422,@mofspades or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me),anger,1: low amount of anger can be inferred,1
243,2017-En-10418,@AgentTinsley I believe that's what you call the fury of the righteous.,anger,2: moderate amount of anger can be inferred,2
1613,2017-En-10404,"Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12",anger,2: moderate amount of anger can be inferred,2
1103,2017-En-10074,@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying,anger,2: moderate amount of anger can be inferred,2
1136,2017-En-11570,Blood is boiling,anger,3: high amount of anger can be inferred,3
336,2018-En-03097,"Shooting more than ever, making more mistakes than ever but I jumped in the pool of sharks a long time ago.  #relentless *#resilient",anger,0: no anger can be inferred,0
233,2017-En-10226,Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer ,anger,2: moderate amount of anger can be inferred,2
1368,2017-En-10930,"@HomeSwapperteam  Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. #fuming with her",anger,3: high amount of anger can be inferred,3
250,2018-En-01821,"Won't be watching ESPN anymore, they took Robert Lee off because of HIS name, PC Police, what insanity! more #hatred #bigots #LeftwingNutJob",anger,3: high amount of anger can be inferred,3
574,2017-En-11091,The patriots have the lamest color rush jerseys in the whole nfl #madden (I hope they wear them tonight),anger,1: low amount of anger can be inferred,1
270,2018-En-03107,Why are girls so bad at letting shit go? That's prolly why they're moody. They're all built up with grudges and anger and regret. 😂,anger,2: moderate amount of anger can be inferred,2
444,2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,2: moderate amount of anger can be inferred,2
222,2018-En-00874,A programmer’s wisdom is understanding the difference between getting program to run and having a runnable program.  #puppy,anger,0: no anger can be inferred,0
456,2017-En-10100,Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage,anger,3: high amount of anger can be inferred,3
1004,2017-En-10075,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##,anger,3: high amount of anger can be inferred,3
284,2017-En-11342,@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk,anger,3: high amount of anger can be inferred,3
449,2017-En-10522,Since the 'update' my @iPhone loses power nearly 40% faster. ,anger,1: low amount of anger can be inferred,1
1028,2017-En-11111,If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework,anger,1: low amount of anger can be inferred,1
1128,2017-En-11359,"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",anger,2: moderate amount of anger can be inferred,2
235,2018-En-02524,"1/If the Church is being attacked with such fury, and from the inside, that means that the Church is exactly what we need to belong to!",anger,0: no anger can be inferred,0
301,2017-En-10081,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended,anger,3: high amount of anger can be inferred,3
584,2017-En-10908,"@reluctantnicko Don't ask, you don't get. Apologies if I've offended you. All due respect Alan, I think you've been fed duff info.",anger,1: low amount of anger can be inferred,1
975,2017-En-10783,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",anger,0: no anger can be inferred,0
172,2017-En-11410,"gonna eat, pick up my brother, get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; furious movies 🤘🏼",anger,0: no anger can be inferred,0
1293,2017-En-11092,no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,anger,0: no anger can be inferred,0
347,2017-En-11025,Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,anger,1: low amount of anger can be inferred,1
167,2017-En-40444,Candice on great british bake off with that pout does my head in 👊🏻🙄,anger,2: moderate amount of anger can be inferred,2
832,2017-En-10166,@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming,anger,3: high amount of anger can be inferred,3
1476,2017-En-41137,@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS,anger,1: low amount of anger can be inferred,1
199,2018-En-01360,I haven't lost weight but I appear smaller and I'm pissed 🙄,anger,3: high amount of anger can be inferred,3
367,2017-En-10010,im so mad about power rangers. im incensed. im furious.,anger,3: high amount of anger can be inferred,3
736,2017-En-11622,"@LethalWeaponFOX promised I wouldn't live tweet, but  @DamonkWayans + @ClayneCrawford brought it! @JordanaBrewster and #furious action FTW!",anger,2: moderate amount of anger can be inferred,2
1197,2017-En-11595,I just killed a spider so big it sprayed spider guts on me like a horror movie.\n #ugh ,anger,0: no anger can be inferred,0
190,2017-En-11406,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx. #KGB #G-town ",anger,0: no anger can be inferred,0
86,2018-En-03337,@JoshuaRozenberg Oh dear! #tantrums,anger,1: low amount of anger can be inferred,1
809,2017-En-10719,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,anger,0: no anger can be inferred,0
214,2018-En-04047,"Blah blah blah Kyrie, IT, etc. @CJC9BOSS leaving Boston is the real news and I am #devastated! #celtics #fave  #someonegetmeajerseyteeasap",anger,2: moderate amount of anger can be inferred,2
55,2017-En-11340,"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",anger,2: moderate amount of anger can be inferred,2
252,2017-En-10682, I can't guess if you holding a grudge against the best',anger,1: low amount of anger can be inferred,1
1026,2017-En-10599,"As your own lives in order to complete our amazing life journey successfully, it is there. #bitter",anger,1: low amount of anger can be inferred,1
1464,2017-En-10380,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger,2: moderate amount of anger can be inferred,2
200,2017-En-11512,How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder ,anger,3: high amount of anger can be inferred,3
1686,2017-En-11165,The outrage over Kessel's tweet by butthurt USA players is hilarious.,anger,0: no anger can be inferred,0
44,2018-En-01124,How come quiet well behaved cats and dogs have to ride on a plane in a tiny bag while screaming small humans roam free? #outrage #teampet,anger,2: moderate amount of anger can be inferred,2
1570,2017-En-10215,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,anger,2: moderate amount of anger can be inferred,2
1007,2017-En-10951,@shae_caitlin ur road rage gives me anxiety.,anger,1: low amount of anger can be inferred,1
1117,2017-En-10181,I got fever highs\nI got boiling blood,anger,3: high amount of anger can be inferred,3
1660,2017-En-10924,"Anger, resentment, and hatred are the destroyer of your fortune today.",anger,1: low amount of anger can be inferred,1
134,2018-En-01302,@kamaalrkhan Which #chutiya #producer #invested in #crap #deshdrohi ??,anger,1: low amount of anger can be inferred,1
280,2017-En-11119,"Y'all bitches be so angry and bitter, that must truly suck lol",anger,3: high amount of anger can be inferred,3
49,2018-En-03853,"[ @TheChicMystique ] — hurting badly and that he can't just leave him like that. Angry and heartless. ]\n\nI promise you that I'll be back, —",anger,2: moderate amount of anger can be inferred,2
117,2017-En-11341,@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol,anger,0: no anger can be inferred,0
1228,2017-En-10408,@JuliaHB1 Bloody right #fume,anger,2: moderate amount of anger can be inferred,2
1154,2017-En-10228,When someone rudely says all women should have long hair and your inner feminist tries not to rage,anger,2: moderate amount of anger can be inferred,2
966,2017-En-10928,Sting is just too damn earnest for early morning listening. #sting,anger,1: low amount of anger can be inferred,1
107,2017-En-10066,my mom cut my phone off and I'm so furious 🤗,anger,3: high amount of anger can be inferred,3
93,2018-En-03269,"Listening to these refugee children, barely a decade old, describe the horrific acts they were forced to commit is terrifying. #DatelineSBS",anger,2: moderate amount of anger can be inferred,2
208,2017-En-11178,My back is starting to irritate me and it's barely 2:19 😓,anger,1: low amount of anger can be inferred,1
892,2017-En-41516,Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown,anger,0: no anger can be inferred,0
172,2018-En-03719,"The blackest abyss of despair, Alonzo",anger,0: no anger can be inferred,0
74,2018-En-04213,How shit and depressing is this weather wish I can travel the world for a living,anger,2: moderate amount of anger can be inferred,2
1035,2017-En-10183,I can't even right now #bb18 #rage,anger,3: high amount of anger can be inferred,3
938,2017-En-11435,Fear the fearsome fury of the forest fawn!,anger,0: no anger can be inferred,0
368,2018-En-03686,@MikeAndMike @Buster_ESPN if you get time.. @Orioles buyers it sellers or what are we going to do!!?! #panic,anger,2: moderate amount of anger can be inferred,2
548,2017-En-11668,@StrangeFacesLA why doesn't this account follow me ,anger,0: no anger can be inferred,0
560,2017-En-11211,@tony_tr3 I'd say your outrage is the really FAUX outrage.,anger,2: moderate amount of anger can be inferred,2
1011,2017-En-11225,Living life so relentless,anger,1: low amount of anger can be inferred,1
