,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
33,2017-En-30827,I love my family so much #lucky #grateful #smartassfamily  #love,joy,3: high amount of joy can be inferred,3
946,2017-En-30387,promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,joy,1: low amount of joy can be inferred,1
1483,2017-En-30018,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,joy,3: high amount of joy can be inferred,3
177,2017-En-20823,I really hate Mel and Sue. They think they're hilarious and they're just awful,joy,0: no joy can be inferred,0
870,2017-En-31478,"Tomorrow, is the FIRST DAY OF 🍂🍂FALL🍁🍁and I'm elated!!!!!",joy,3: high amount of joy can be inferred,3
89,2018-En-00773,@caseydellacqua @ashbar96 Will be cheering for you both! Go @caseydellacqua and @ashbar96,joy,1: low amount of joy can be inferred,1
1578,2017-En-31158,Banger sit in 2013 reason why we great doings him alias for why we rejoice in he.: kzfqR,joy,1: low amount of joy can be inferred,1
448,2017-En-30599,Be free and open and breezy! Enjoy! Things won't get any better so get used to it.,joy,0: no joy can be inferred,0
617,2017-En-31383,@BrianaBanksxoxo I send ya a few #playful nibbles 😉,joy,3: high amount of joy can be inferred,3
388,2017-En-31023,"@GreatDismal @Bencjacobs and it’s gleeful because they’re so inspired, so convinced they’re winning and at last have their strongman",joy,2: moderate amount of joy can be inferred,2
74,2018-En-00595,"Cookie ♥ Nutella, topping Kinder BuenoWhite\n#cookie #muffin #nutella #food #delicious #foodporn #happy #dessert #chocolate #cake #junkfood",joy,2: moderate amount of joy can be inferred,2
1295,2017-En-31299,It is not joy that makes us #grateful . It is #gratitude that makes us #joyful .\n - David Rast,joy,2: moderate amount of joy can be inferred,2
130,2017-En-30942,@IreneEstry can't wait to see you Hun #cuddles #gossip #laughter,joy,3: high amount of joy can be inferred,3
1452,2017-En-30133,@PriiiincesssE thanks for distracting me from my paper to watch this hilarious video 😂,joy,3: high amount of joy can be inferred,3
78,2018-En-00653,@JoySparkleBS being able to sit with so much solid info while others came at her ready to kill is a true sign of strength. #inspiring,joy,1: low amount of joy can be inferred,1
668,2017-En-30152,@JamieNicks_ it makes complete sense and i'm elated to hear this :],joy,3: high amount of joy can be inferred,3
1367,2017-En-30858,"It's #HobbitDay! \nHobbit's give gifts on their birthdays, so I'm sharing the gift of #glee today! Find something that makes you happy!",joy,3: high amount of joy can be inferred,3
1337,2017-En-31246,@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious,joy,2: moderate amount of joy can be inferred,2
1406,2017-En-30417,I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,joy,1: low amount of joy can be inferred,1
997,2017-En-30178,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading,joy,2: moderate amount of joy can be inferred,2
196,2018-En-01008,Bruhhh🙄why is Ar'mon so cute from @TheRealAandT . He just chill and ughhhhh😍😍😍😍. #attractive #whyamIsingle #Houston,joy,2: moderate amount of joy can be inferred,2
233,2018-En-01932,Happy Birthday to #Olympic #great and #champ @jordyn_wieber 🎉 🎂 🎈,joy,2: moderate amount of joy can be inferred,2
72,2018-En-02753,SOLD OUT!!!! Next batch in 3 days!!!!   ,joy,1: low amount of joy can be inferred,1
70,2018-En-03005,"@ThomasSanders This was great, looking forward to next part! 😄",joy,2: moderate amount of joy can be inferred,2
151,2017-En-31214,@ATrumping hahahahahaha!! Oh gosh. You are hilarious. A black man trying to keep racism alive. Get out of here man.,joy,1: low amount of joy can be inferred,1
214,2017-En-30349,"Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students.",joy,1: low amount of joy can be inferred,1
1026,2017-En-30484,Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja,joy,1: low amount of joy can be inferred,1
22,2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,2: moderate amount of joy can be inferred,2
95,2017-En-31221,brennan cook and breezy should get back together😍😍😍,joy,2: moderate amount of joy can be inferred,2
643,2017-En-30833,@Bluebelle89 @lsmith855 liking the optimism,joy,2: moderate amount of joy can be inferred,2
396,2017-En-30798,"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas ",joy,0: no joy can be inferred,0
783,2017-En-30114,Happy birthday @iRidhiDogra keep smiling always.Wishing you a wonderful year ahead mam,joy,3: high amount of joy can be inferred,3
587,2017-En-31113,@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..,joy,0: no joy can be inferred,0
228,2018-En-01378,FALL SEASON STARTS TODAY!!!!! ,joy,2: moderate amount of joy can be inferred,2
1137,2017-En-31462,"@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.",joy,2: moderate amount of joy can be inferred,2
142,2017-En-30016,"@WyoWiseGuy @LivingVertical however, REI did offer me the job today as well. Can't believe how exponentially freaking joyous I feel...!!!",joy,3: high amount of joy can be inferred,3
345,2017-En-31164,@CScheiwiller can't stop smiling 😆😆😆,joy,3: high amount of joy can be inferred,3
469,2017-En-31473,i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going,joy,0: no joy can be inferred,0
323,2017-En-30001,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,joy,3: high amount of joy can be inferred,3
164,2018-En-00591,Be the reason someone smiles today #smile #happiness,joy,2: moderate amount of joy can be inferred,2
644,2017-En-30841,I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived,joy,3: high amount of joy can be inferred,3
1228,2017-En-31460,@homoaesthetics YESYESYES like jd is the closest cahracter that is similar to blaine!! the optimism and ability to crack tough characters,joy,3: high amount of joy can be inferred,3
237,2017-En-30603,Follow me in instagram 1.0.7 #love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look …,joy,0: no joy can be inferred,0
828,2017-En-31057,@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor,joy,0: no joy can be inferred,0
584,2017-En-30274,@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.,joy,2: moderate amount of joy can be inferred,2
70,2017-En-30254,Rojo is hilarious,joy,2: moderate amount of joy can be inferred,2
160,2017-En-31379,Love your new show @driverminnie ,joy,3: high amount of joy can be inferred,3
1343,2017-En-30230,@adamrodricks I like your optimism!,joy,2: moderate amount of joy can be inferred,2
335,2017-En-31223,"Good Master Vernon, welcome, nephews, from Bellario :\nThere is my lord, that thou interrupt'st our merriment.",joy,0: no joy can be inferred,0
1151,2017-En-31020,It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑,joy,3: high amount of joy can be inferred,3
214,2018-En-04314,Please stop ruining my depressing memes with your positivity and optimism,joy,0: no joy can be inferred,0
625,2017-En-30554,Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....,joy,0: no joy can be inferred,0
171,2018-En-03559,fuck a nigga feelings till I find a nigga I'm feeling 😆,joy,0: no joy can be inferred,0
1467,2017-En-31120,I'm still laughing 'Bitch took my pillow' line #glee #kurt,joy,3: high amount of joy can be inferred,3
479,2017-En-31571,Accept the challenges so that you can feel the exhilaration of victory. \n\n#MBMcLisse,joy,1: low amount of joy can be inferred,1
1058,2017-En-31465,Why would Enrique sub off busquet? ,joy,0: no joy can be inferred,0
1387,2017-En-31219,Forgot to bring extra boxers to the Y so Im currently commando at Starbucks. This is exhilarating. I feel more liberated than Angelina Jolie,joy,2: moderate amount of joy can be inferred,2
632,2017-En-30616,@Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking,joy,0: no joy can be inferred,0
613,2017-En-30182,@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning 😂😂😂 @grimmers @fionaradio @TinaDaheley,joy,2: moderate amount of joy can be inferred,2
564,2017-En-30821,People who cheer for sports teams completely outside of New Jersey or PA piss me off,joy,0: no joy can be inferred,0
1298,2017-En-31613,It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.,joy,2: moderate amount of joy can be inferred,2
543,2017-En-30491,"@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.",joy,1: low amount of joy can be inferred,1
22,2018-En-03752,That eclipse was  Angelic 🙏🏿 #blessing,joy,2: moderate amount of joy can be inferred,2
387,2017-En-31265,After this news I'm supposed to be so damn happy and rejoicing but I'm here like 😩😔😭😞,joy,0: no joy can be inferred,0
1236,2017-En-30689,@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead,joy,0: no joy can be inferred,0
559,2017-En-31358,"@IcyEmmaX &lt; took another sip. “We’ve had some earth shattering, soul exhilarating sex. You think black souls can have that kind of &gt;",joy,1: low amount of joy can be inferred,1
824,2017-En-30180,@TampaBayRay I cried with laughter.,joy,2: moderate amount of joy can be inferred,2
278,2017-En-30618,@suavecitamay sparkling water is nice you know I tried it the other day,joy,0: no joy can be inferred,0
958,2017-En-30161,"Ooh #hygge, candles, jasmine tea &amp; #GBBO ",joy,3: high amount of joy can be inferred,3
315,2017-En-30046,I love how cheery and adoring @JackHoward gets every time he produces new content.,joy,3: high amount of joy can be inferred,3
283,2017-En-31205,"I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! #happy",joy,3: high amount of joy can be inferred,3
1138,2017-En-30652,"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first",joy,0: no joy can be inferred,0
631,2017-En-31231,Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!,joy,3: high amount of joy can be inferred,3
1422,2017-En-30020,@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious,joy,3: high amount of joy can be inferred,3
57,2018-En-04276,"His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�",joy,1: low amount of joy can be inferred,1
167,2017-En-30306,Look forward to the detours because they bring delightful surprises. #lifequote #delight,joy,2: moderate amount of joy can be inferred,2
1299,2017-En-30322,@jaime_scurr: any team in the world would be totally elated to get to have you on it XD,joy,2: moderate amount of joy can be inferred,2
720,2017-En-31376,I love this hearty negro laugh jade and @XavierDLeau let out re:lochte 😂😂,joy,3: high amount of joy can be inferred,3
1605,2017-En-30269,It's meant to be!!  ,joy,2: moderate amount of joy can be inferred,2
925,2017-En-30655,Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage,joy,0: no joy can be inferred,0
1334,2017-En-30733,But i'll be a pity. 🐑 #lively,joy,0: no joy can be inferred,0
56,2017-En-31372,"#Taurus females are beautiful, sparkling jewels glowing in the moonlight.",joy,2: moderate amount of joy can be inferred,2
734,2017-En-31087,"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",joy,0: no joy can be inferred,0
827,2017-En-31041,Gen 8:21 NIV—The Lord smelled the pleasing aroma and said in his heart: “Never again will I… lifelong depravity,joy,0: no joy can be inferred,0
80,2017-En-30896,It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day #breezy,joy,3: high amount of joy can be inferred,3
667,2017-En-30699,"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",joy,0: no joy can be inferred,0
744,2017-En-31512,"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote",joy,0: no joy can be inferred,0
193,2018-En-02186,An unchallenged present creates a complacent future. #TuesdayThought #selfimprovement #success #excitement,joy,1: low amount of joy can be inferred,1
1324,2017-En-31445,"If you love singing, but don't have time for a weekly choir, come down to #KWOIR at @theartworksuk tomorrow! #Choir #glee #musiclondon",joy,1: low amount of joy can be inferred,1
1476,2017-En-31308,Job interview tomorrow 😎 #bright side,joy,2: moderate amount of joy can be inferred,2
262,2018-En-01835,"@chrisyour Don't be sad, ultimately it's apparently not supported completely but mostly working :-)",joy,1: low amount of joy can be inferred,1
1514,2017-En-30850,"Imagine how sad LA fans are gona be when they get eliminated...Man that's gonna be Nirvana, a religious experience rejoicing in their misery",joy,0: no joy can be inferred,0
1166,2017-En-31524,@T_newhouse13 as granny would say I don't know how to chirp,joy,1: low amount of joy can be inferred,1
184,2018-En-01238,Ash has the weirdest laughter,joy,1: low amount of joy can be inferred,1
1562,2017-En-30119,@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy,3: high amount of joy can be inferred,3
1129,2017-En-30034,I #love to #laugh and share #laughter as way to share #joy,joy,3: high amount of joy can be inferred,3
1313,2017-En-30807,Your glee filled Normy dry humping of the most recent high profile celebrity break up is pathetic &amp; all that is wrong with the world today.,joy,0: no joy can be inferred,0
1140,2017-En-30272,The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.,joy,2: moderate amount of joy can be inferred,2
510,2017-En-31341,Lets get this Astros/A's game going already!  We're going to need all 5 of you in attendance to cheer the A's to victory!,joy,2: moderate amount of joy can be inferred,2
674,2017-En-31015,@ByeKandace can't cheer for a jigaboo,joy,0: no joy can be inferred,0
859,2017-En-30055,What a #lively #lovely #shower 😇 ..,joy,3: high amount of joy can be inferred,3
589,2017-En-30568,"At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at",joy,0: no joy can be inferred,0
481,2017-En-30878,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. ",joy,0: no joy can be inferred,0
185,2018-En-01292,@VescioDiana You forgot #laughter as well ❤️❤️❤️,joy,1: low amount of joy can be inferred,1
316,2017-En-30400,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange,joy,1: low amount of joy can be inferred,1
198,2017-En-31381,@Ginger_Naylor *Connie came back in* Hey you seem a bit more lively,joy,1: low amount of joy can be inferred,1
1571,2017-En-31149,"Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating",joy,1: low amount of joy can be inferred,1
234,2017-En-30301,Watch this amazing live.ly broadcast by @mrgummyking #lively #musically,joy,2: moderate amount of joy can be inferred,2
917,2017-En-30162,.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling …,joy,3: high amount of joy can be inferred,3
422,2017-En-30191,"Lmboo , using my nephew for meme #hilarious",joy,2: moderate amount of joy can be inferred,2
776,2017-En-30591,@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.,joy,0: no joy can be inferred,0
1380,2017-En-30670,Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically,joy,0: no joy can be inferred,0
1109,2017-En-30101,@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,joy,3: high amount of joy can be inferred,3
235,2018-En-01325,@Dat_Phan Too much fun being interviewed by the supremely talented and funny #DatPhan #Comedy #laughter #soup,joy,2: moderate amount of joy can be inferred,2
1457,2017-En-30024,@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter,joy,3: high amount of joy can be inferred,3
1368,2017-En-31033,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends #happy",joy,3: high amount of joy can be inferred,3
265,2017-En-31310,"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest ",joy,2: moderate amount of joy can be inferred,2
127,2017-En-30907,#GBBO can cheer me up ☺️,joy,1: low amount of joy can be inferred,1
1,2017-En-30070,2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! ,joy,3: high amount of joy can be inferred,3
84,2017-En-30749,f breezy,joy,0: no joy can be inferred,0
52,2017-En-31206,It's better to be wetter than it is to be dry'- Thanks for the tip Val. First #GBBO hearty guffaw of the week,joy,2: moderate amount of joy can be inferred,2
123,2018-En-04236,me when my friends are sad: basically becomes a psychiatrist\nmy friends when im sad: ok #funny #lol,joy,0: no joy can be inferred,0
1480,2017-En-30374,"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",joy,1: low amount of joy can be inferred,1
598,2017-En-31603,#Sports Top seed Johnson chases double delight at Tour Championship,joy,1: low amount of joy can be inferred,1
209,2018-En-01477,"I was thinking about Fergie's music M.I.L.F and seriously, if I'm a mother someday, I'll be a M.I.L.F  #lmao #Empowerment #adorable",joy,2: moderate amount of joy can be inferred,2
442,2017-En-31022,someone teach me how to cheer someone up,joy,0: no joy can be inferred,0
585,2017-En-31009,@SQLBek My liver is elated that isn't us,joy,2: moderate amount of joy can be inferred,2
308,2017-En-31280,Go one extra mile just see her smiling,joy,2: moderate amount of joy can be inferred,2
835,2017-En-30245,"Being a veteran just totally got me out of a ticket. I'm elated right now, close call.",joy,2: moderate amount of joy can be inferred,2
254,2017-En-30638,"@colmjoconnor well it was after my heyday too I'm afraid, I was expecting 1st baby I reckon. Now aged 15 *gulps* I'm so old :-)",joy,0: no joy can be inferred,0
1484,2017-En-31374,"Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace #hilarity",joy,0: no joy can be inferred,0
875,2017-En-30834,"Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|",joy,0: no joy can be inferred,0
1146,2017-En-30186,It's Thursday which means it's Grey's day #TGIT ,joy,2: moderate amount of joy can be inferred,2
58,2017-En-31242,@jay_roseee but that new breezy &amp; tiller 🔥🔥🔥🔥🔥,joy,1: low amount of joy can be inferred,1
61,2017-En-31382,I fear that if United bottle this my heart would actually collapse from laughter.,joy,3: high amount of joy can be inferred,3
971,2017-En-31601,"@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack.",joy,0: no joy can be inferred,0
1147,2017-En-30445,@LoriAlan1 Seriously. Digging those eyebrows. ,joy,1: low amount of joy can be inferred,1
59,2018-En-01015,"Novak is seeing those balls as melons, perfect conditions for him 😊 #Wimbledon",joy,1: low amount of joy can be inferred,1
16,2018-En-00996,@RaymondPryce1 Yes it is happening. If u have a welding shield u can get a first hand view. ,joy,1: low amount of joy can be inferred,1
230,2018-En-03867,if today is the first time you're playing FFXII I am happy for you. #Zodiacage,joy,3: high amount of joy can be inferred,3
961,2017-En-30153,@liamch88 yeah! :) playing well ,joy,3: high amount of joy can be inferred,3
1386,2017-En-30376,@__PeterPanda yes bro it's actually breezy,joy,1: low amount of joy can be inferred,1
223,2017-En-31253,"Hi Luke hemmings\n\n💐🌸💐\n\nIf I had a flower for every time you made me smile, I'd have a garden. Please follow me? \n\n💐🌸💐\nI love you. x16,092",joy,3: high amount of joy can be inferred,3
64,2018-En-00535,"Finally finished this term's class book, Sky Hawk by @gill_lewis kids in tears and actually cheering at the end #good read",joy,2: moderate amount of joy can be inferred,2
457,2017-En-30998,@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude,joy,3: high amount of joy can be inferred,3
852,2017-En-30315,It's Thursday which means it's Grey's day #TGIT #rejoice,joy,2: moderate amount of joy can be inferred,2
1388,2017-En-30090,Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! #hilarious,joy,3: high amount of joy can be inferred,3
466,2017-En-30988,18' \nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...,joy,1: low amount of joy can be inferred,1
605,2017-En-30149,#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy,3: high amount of joy can be inferred,3
1468,2017-En-30947,Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure,joy,2: moderate amount of joy can be inferred,2
357,2017-En-31047,✨you make me happy @EthanDolan @GraysonDolan✨,joy,3: high amount of joy can be inferred,3
1060,2017-En-30236,I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same,joy,2: moderate amount of joy can be inferred,2
39,2018-En-01198,I was having a #BadDay and i went on #YouTube and watched @domoandcrissy reaction to old pics. #Thanks #ladies for the #laughs,joy,2: moderate amount of joy can be inferred,2
104,2018-En-01174,@Ker_Anderson Maybe this evening if I can 😀,joy,1: low amount of joy can be inferred,1
577,2017-En-30614,#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation,joy,0: no joy can be inferred,0
215,2017-En-30144,Riggs dumb ass hell lolol #hilarious #LethalWeapon,joy,3: high amount of joy can be inferred,3
257,2017-En-30426,Relive Vegas' heyday with Rat Pack tribute,joy,1: low amount of joy can be inferred,1
1428,2017-En-30934,#blackish always has me #rollin #hilarious,joy,3: high amount of joy can be inferred,3
756,2017-En-30087,@Zerfash — can't wait.' She said cheerfully and grinned.,joy,3: high amount of joy can be inferred,3
947,2017-En-30004,"I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.",joy,3: high amount of joy can be inferred,3
440,2017-En-30924,"Accept the challenges, so that you may feel the exhilaration of victory.",joy,0: no joy can be inferred,0
1304,2017-En-31522,And thus begins my 2 week holiday! 😏😏\n #holiday  #ghastinoir #rest,joy,3: high amount of joy can be inferred,3
459,2017-En-31235,Forgot to thank @_JusDee_ and @djolder for sharing @therealpeela's day-making #happy video.,joy,2: moderate amount of joy can be inferred,2
493,2017-En-30489,i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me,joy,1: low amount of joy can be inferred,1
1389,2017-En-30933,one thing I can say is that you kept me smiling,joy,2: moderate amount of joy can be inferred,2
438,2017-En-31298,"I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.",joy,3: high amount of joy can be inferred,3
1507,2017-En-31578,@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad,joy,2: moderate amount of joy can be inferred,2
879,2017-En-31279,But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.,joy,0: no joy can be inferred,0
341,2017-En-30503,"I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?.",joy,1: low amount of joy can be inferred,1
1252,2017-En-30755,"@rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy flakes",joy,0: no joy can be inferred,0
682,2017-En-31001,Your #smile is a messenger of your good will.,joy,2: moderate amount of joy can be inferred,2
1217,2017-En-31112,"Needed levity: Hubs + I talking of @weareTYPHOON Kyle's new solo album, my 7 yo says '@KyleClark'? She loves ur news show #9News @9NEWS LOLZ",joy,2: moderate amount of joy can be inferred,2
0,2017-En-30793,"@david_garrett Quite saddened.....no US dates, no joyous anticipation of attending a DG concert (since 2014). Happy you are keeping busy.",joy,0: no joy can be inferred,0
1576,2017-En-31140,@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. ,joy,3: high amount of joy can be inferred,3
881,2017-En-30331,Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN,joy,2: moderate amount of joy can be inferred,2
456,2017-En-30879,@Bridget_Jones was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget,joy,3: high amount of joy can be inferred,3
723,2017-En-30471,@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment fun,joy,1: low amount of joy can be inferred,1
736,2017-En-30052,Today is the first time any math professor let us live early before the class time !!! #15 min #feelsgood #happy #wednesday #,joy,3: high amount of joy can be inferred,3
128,2018-En-03784,@SheenKL I assume the manga is #good?,joy,0: no joy can be inferred,0
848,2017-En-30409,Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically,joy,1: low amount of joy can be inferred,1
218,2018-En-03330,"@NitashaKaul @Snehakaul2Kaul so beautiful dear, thanks,everybody knows it is in benefit of India &amp; GOI has done this terror attack as before",joy,1: low amount of joy can be inferred,1
1487,2017-En-30473,Watch this amazing live.ly broadcast by @evanhufferd  #musically,joy,1: low amount of joy can be inferred,1
1447,2017-En-31574,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them #optimism,joy,0: no joy can be inferred,0
873,2017-En-31565,@julwhite chirp chirp! :),joy,1: low amount of joy can be inferred,1
562,2017-En-31366,@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special,joy,1: low amount of joy can be inferred,1
299,2017-En-30319,Watch this amazing live.ly broadcast by @huntermcaseyy  #musically,joy,2: moderate amount of joy can be inferred,2
1533,2017-En-30485,"Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc",joy,1: low amount of joy can be inferred,1
1168,2017-En-30830,"If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04",joy,0: no joy can be inferred,0
706,2017-En-31321,These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  😍😍,joy,3: high amount of joy can be inferred,3
1355,2017-En-31292,"@OtherkinOK @ParadisoAdam Very nice show guys! Now I have supported you, I expect you cheering at my @dublinmarathon on Oct 30th 😉😎👍",joy,3: high amount of joy can be inferred,3
391,2017-En-30848,"Ready for that nice, breezy, calm, sunshine weather.🍂🍁 #Autumn",joy,2: moderate amount of joy can be inferred,2
1489,2017-En-30630,@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.,joy,0: no joy can be inferred,0
1434,2017-En-30754,"@TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump",joy,0: no joy can be inferred,0
1516,2017-En-30836,"@Geminiak @LondonNPC you're welcome! #wordgeek \nAlso, good to put a face to the twitter feed, even if it was only a cheery hello! 😀",joy,2: moderate amount of joy can be inferred,2
264,2017-En-30967,@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness,joy,3: high amount of joy can be inferred,3
1223,2017-En-30127,"Thanks for making our Mass with Fr. Vallely respectful, meaningful, and joyful @ACSSCrusader @AssumptionHCDSB ! #SeeWithEyesOfMercy",joy,3: high amount of joy can be inferred,3
1595,2017-En-30691,Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,joy,0: no joy can be inferred,0
1445,2017-En-31353,Give rise to eternal home aico things immolation: succeed in mother country exhilaration: AKt,joy,1: low amount of joy can be inferred,1
113,2017-En-30284,Watch this amazing live.ly broadcast by @flydudern  #musically,joy,2: moderate amount of joy can be inferred,2
1218,2017-En-31414,"@VBadawey Every day, we need to choose hope over fear, and diversity over division - Justin missed optimism, change, sunniness, love,",joy,1: low amount of joy can be inferred,1
1518,2017-En-30007,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark",joy,3: high amount of joy can be inferred,3
658,2017-En-30003,"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! 😊💕",joy,3: high amount of joy can be inferred,3
887,2017-En-30539,Decide to stop being afraid. To just stop. What are you now free to do?\n\n #brave #free #honest #healthy  #life #living  #love,joy,1: low amount of joy can be inferred,1
913,2017-En-31135,Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered #happy,joy,3: high amount of joy can be inferred,3
155,2017-En-30106,Just had #efficient #great #smiling service @AppleBelgique store. Impressive team of geniuses ready to redefine what customer service is!,joy,3: high amount of joy can be inferred,3
395,2017-En-30242,Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday,joy,2: moderate amount of joy can be inferred,2
19,2017-En-30063,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy,3: high amount of joy can be inferred,3
