,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
362,2018-En-02070,"I click on download on my PC. Message says 'Thank you for downloading #iTunes \nSo, where's the download?! #frustrated ",sadness,0: no sadness can be inferred,0
120,2017-En-40566,there are #serious #chinks in #India’s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer,sadness,0: no sadness can be inferred,0
946,2017-En-41506,"@MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-",sadness,0: no sadness can be inferred,0
1129,2017-En-40092,Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it.,sadness,3: high amount of sadness can be inferred,2
1429,2017-En-40070,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy,sadness,3: high amount of sadness can be inferred,2
418,2017-En-40932,Go help the cause.@plantingaseed.net. #recovery  #sober #addiction,sadness,0: no sadness can be inferred,0
309,2017-En-40597,"@KhoroshiySoldat --prepared.\n\n'Not as far as I know.' was her dull reply. 'There are still survivors, members from it. Like I said,-/",sadness,0: no sadness can be inferred,0
1480,2017-En-40975,#HRmanagement must discourage the expediency factor from encroaching on the rolling out of a credible #workplaceviolenceprevention policy.,sadness,0: no sadness can be inferred,0
205,2017-En-40180,so gutted i dropped one of my earrings down the sink at school,sadness,2: moderate amount of sadness can be inferred,1
1120,2017-En-41288,Is that hurting..? [Features get a tad somber while attempting to sense @MischievousTyke's temperature],sadness,0: no sadness can be inferred,0
925,2017-En-41235,@_JESSICAVIDAL_ Just pour it down the sink and let him drink you.,sadness,0: no sadness can be inferred,0
14,2018-En-04221,@RealSkipBayless Your opinions on sports is dreadful,sadness,1: low amount of sadness can be inferred,1
396,2018-En-02112,hit by a sudden wave of sadness,sadness,3: high amount of sadness can be inferred,2
1198,2017-En-40105,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,sadness,3: high amount of sadness can be inferred,2
372,2018-En-00534,Get the feeling @Eurosport_UK and @itvcycling might be reviewing showing all stages in full. Poor @robhatchtv @nedboulting 😴😴😴 😉 #dull,sadness,0: no sadness can be inferred,0
905,2017-En-40191,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable ,sadness,2: moderate amount of sadness can be inferred,1
1086,2017-En-41361,@kerophibian depressing,sadness,3: high amount of sadness can be inferred,2
434,2017-En-40143,When will the weeks full of Mondays end?? ,sadness,3: high amount of sadness can be inferred,2
559,2017-En-40697,The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,sadness,0: no sadness can be inferred,0
478,2017-En-40293,@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.,sadness,2: moderate amount of sadness can be inferred,1
957,2017-En-41043,@MHChat Childood experiences can  leave you with permanent deep sadness as adult  it can underlie everything #MHChat,sadness,3: high amount of sadness can be inferred,2
97,2017-En-21865,Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,sadness,3: high amount of sadness can be inferred,2
88,2017-En-21938,#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness,sadness,1: low amount of sadness can be inferred,1
98,2017-En-40676,Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @Ken_Dunn,sadness,0: no sadness can be inferred,0
237,2017-En-40981,I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front.,sadness,0: no sadness can be inferred,0
318,2017-En-41313,@chrislhayes It's hard for most folks to realize how deep the hatred is until you dive into the murky end of the pool. This guy is nuts.,sadness,2: moderate amount of sadness can be inferred,1
471,2017-En-41135,tim burton never fails to depress me,sadness,2: moderate amount of sadness can be inferred,1
329,2017-En-40018,@Fra93_bruno wow I'm just really sadden by that. Terrible,sadness,3: high amount of sadness can be inferred,2
481,2017-En-40992,"@HoggyBear95 the bantz are absolutely top notch, inconsolable I was when I realised",sadness,2: moderate amount of sadness can be inferred,1
379,2017-En-40549,"@LBardugo Start w/ the 3 songs in Blue Neighborhood\n1) Wild\n2)Fools\n3)Talk Me down 😭😭for #Wesper\nAlso,\n4)Too Good.  #serious kaz/inej feelz",sadness,0: no sadness can be inferred,0
1184,2017-En-41470,Up on melancholy hill,sadness,3: high amount of sadness can be inferred,2
1042,2017-En-40523,@Fatumoriginal there's no sitcom better! If u can't laugh at Sheldon or Leonard then u are sober for real! No two ways about it,sadness,0: no sadness can be inferred,0
576,2017-En-40552,"I'm onto you, @Sargon_of_Akkad, I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.",sadness,0: no sadness can be inferred,0
156,2018-En-00685,Happy that we played tgt as a team once. Thought there would be another chance out there but sadly no. Rest In Peace my dear friend. :(,sadness,3: high amount of sadness can be inferred,2
4,2018-En-03817,@elebelfiore Isn't it always about control and mistrust?,sadness,0: no sadness can be inferred,0
1446,2017-En-41276,"I did the dishes yesterday, fell asleep, woke up to the sink full and I didn't even eat dinner but I have to do the dishes.",sadness,2: moderate amount of sadness can be inferred,1
109,2017-En-41078,Today you visited me in my dreams and even though you aren't physically gone I still mourn you,sadness,3: high amount of sadness can be inferred,2
775,2017-En-41384,"Bain of my life having to drive to a cash point, Then to a shop for change in pound coins, Then to the gym all for a bastard sunbed. #grim",sadness,2: moderate amount of sadness can be inferred,1
1315,2017-En-40836,im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary,sadness,1: low amount of sadness can be inferred,1
918,2017-En-41129,I wish I could live in y'all reality where i can grieve over people i never met. To bad i got BROTHERS dying left and right .,sadness,3: high amount of sadness can be inferred,2
770,2017-En-21814,Marcus Roho is dreadful,sadness,1: low amount of sadness can be inferred,1
774,2017-En-41375,RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end. Disgusting fanbase,sadness,1: low amount of sadness can be inferred,1
255,2018-En-01707,She was obviously moved by the music of @RobertCrayBand tonight and wanted to share the love. #blues #concert,sadness,0: no sadness can be inferred,0
258,2017-En-40851,Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan,sadness,1: low amount of sadness can be inferred,1
63,2018-En-04307,"+++ '#Dearly #beloved, avenge not yourselves, but rather give place unto #wrath: for it is #written, #Vengeance is #mine; I …' #Romans12v19",sadness,0: no sadness can be inferred,0
1097,2017-En-40735,"@AMB4JC @drtonyevans It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",sadness,0: no sadness can be inferred,0
283,2017-En-40791,Buddha doesn't possess enough power to deliver you from your affliction!,sadness,2: moderate amount of sadness can be inferred,1
267,2017-En-40939,Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch,sadness,1: low amount of sadness can be inferred,1
990,2017-En-40066,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #sad #protest #PoliceShootings #suggestions,sadness,3: high amount of sadness can be inferred,2
69,2018-En-02484,The same part of roof bar (driver's side) are stolen from Grand Vitara cars. Let it be known. This is really #disheartening #brunei,sadness,2: moderate amount of sadness can be inferred,1
141,2017-En-40806,Season 3 and Charlie is still a prick! #lost,sadness,0: no sadness can be inferred,0
722,2017-En-40950,@Magrove86Mark @clareftballnews jersey gloves?  #dark,sadness,0: no sadness can be inferred,0
1149,2017-En-20731,@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,sadness,2: moderate amount of sadness can be inferred,1
894,2017-En-41397,"It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.",sadness,3: high amount of sadness can be inferred,2
143,2017-En-40554,"@MarGraham I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful.  Safe journey",sadness,0: no sadness can be inferred,0
780,2017-En-40232,What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever,sadness,2: moderate amount of sadness can be inferred,1
823,2017-En-40080,in health we did a think about depression and now i feel like i have it,sadness,3: high amount of sadness can be inferred,2
27,2018-En-03142,@TGowdySC No wonder why we're in this mess. #NoLoyalty #youcaved ,sadness,1: low amount of sadness can be inferred,1
875,2017-En-40653,Let's get drunk and tell each other things we're afraid to say when we're sober.,sadness,0: no sadness can be inferred,0
195,2017-En-41300,Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as 🐶😇,sadness,3: high amount of sadness can be inferred,2
956,2017-En-41492,I honestly feel nothing towards either of my parents and it's pretty depressing,sadness,3: high amount of sadness can be inferred,2
1029,2017-En-41282,@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ),sadness,1: low amount of sadness can be inferred,1
1360,2017-En-41201,"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'  #blm",sadness,3: high amount of sadness can be inferred,2
313,2018-En-03859,So disappointed in myself for spending £50 on an outfit for meeting a boy #noselfcontrol #nervous,sadness,2: moderate amount of sadness can be inferred,1
1015,2017-En-40784,@BluesfestByron second artist announcement looking good #bluesfest2017 #blues #Music #byronbay,sadness,0: no sadness can be inferred,0
639,2017-En-41256,@MissFushiGaming I hashtag things and the kids always tell me to stop 😭😭😭😭😭 #sadness,sadness,2: moderate amount of sadness can be inferred,1
300,2017-En-40317,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,sadness,2: moderate amount of sadness can be inferred,1
1481,2017-En-41249,"Absolutely hate the Apple Watch iOS 10 update. Completely buggered some of my apps, including Spark. Awful interface, too. #grim",sadness,2: moderate amount of sadness can be inferred,1
997,2017-En-40156,Mixed emotions. #sadness #anxietymaybe #missingfriends #growingupsucks #lostfriends #wheresthetruefriends #complications,sadness,2: moderate amount of sadness can be inferred,1
1391,2017-En-40520,"Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff",sadness,0: no sadness can be inferred,0
1264,2017-En-40184,Hate being sober so I popped two,sadness,2: moderate amount of sadness can be inferred,1
832,2017-En-41351,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz",sadness,3: high amount of sadness can be inferred,2
640,2017-En-40041,Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪,sadness,3: high amount of sadness can be inferred,2
1438,2017-En-40218,When you have 15 doe run the opposite side of you 🙁 ,sadness,2: moderate amount of sadness can be inferred,1
1459,2017-En-41149,My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son,sadness,1: low amount of sadness can be inferred,1
378,2017-En-40062,Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired ,sadness,3: high amount of sadness can be inferred,2
108,2017-En-40057,and again dirty and  self loathing attitude  mope talking,sadness,3: high amount of sadness can be inferred,2
282,2017-En-21486,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,sadness,3: high amount of sadness can be inferred,2
440,2017-En-41480,Does she really need to pout all the time - getting on my nerves #GBBO,sadness,2: moderate amount of sadness can be inferred,1
1168,2017-En-40945,@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.,sadness,2: moderate amount of sadness can be inferred,1
1448,2017-En-40661,ya boy gets mad tired of pine trees,sadness,0: no sadness can be inferred,0
1126,2017-En-40859,"@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster",sadness,3: high amount of sadness can be inferred,2
318,2018-En-00776,@Uber very disappointing that support has not responded to my email!! #bad #uber #service,sadness,3: high amount of sadness can be inferred,2
143,2018-En-03686,@MikeAndMike @Buster_ESPN if you get time.. @Orioles buyers it sellers or what are we going to do!!?! #panic,sadness,1: low amount of sadness can be inferred,1
374,2017-En-40910,My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness,sadness,3: high amount of sadness can be inferred,2
254,2017-En-41420,"How many tweets is that now? How fast was I going? God, I love being #sober and #intelligent.",sadness,0: no sadness can be inferred,0
429,2017-En-41519,why the fuck does my mum want me to put corn in the curry?! #grim,sadness,2: moderate amount of sadness can be inferred,1
11,2017-En-40988,"Most days, I don't know what my heart beats for. #depression",sadness,3: high amount of sadness can be inferred,2
768,2017-En-40315,@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag,sadness,2: moderate amount of sadness can be inferred,1
411,2017-En-40835,"@Eeevah14 don't I know it, try not to fret my sweet little pupper",sadness,0: no sadness can be inferred,0
1026,2017-En-41335,@diamonde my heart just sunk.,sadness,3: high amount of sadness can be inferred,2
476,2017-En-40149,"If you find me lost, will you stay as a passerby or will you get lost with me? #musings #melancholy",sadness,2: moderate amount of sadness can be inferred,1
104,2017-En-40448,"@kikibug13 Don't look. You'll only be very, very unhappy. \n\n(NNGH. I got the email notif THANK YOU.)",sadness,1: low amount of sadness can be inferred,1
217,2018-En-00993,@realDonaldTrump You've spent more time and energy protecting Michael Flynn than your own son. You're a coward and an awful parent.,sadness,2: moderate amount of sadness can be inferred,1
679,2017-En-41443,Got a #serious #hyper #predator #heckler situation over here,sadness,1: low amount of sadness can be inferred,1
1047,2017-En-41527,"She used to be beautiful, but she lived her life too fast - Forest City Joe #blues #blinddogradio",sadness,0: no sadness can be inferred,0
607,2017-En-40616,Snores on TL. Boredom sunk in.,sadness,0: no sadness can be inferred,0
538,2017-En-40027,When you have 15 doe run the opposite side of you 🙁 #depression,sadness,3: high amount of sadness can be inferred,2
614,2017-En-40669,@BillSwindell @DePauwU @dick_nixon I was having breakfast when I seen this?! I blew my cereal in the #sink!!,sadness,0: no sadness can be inferred,0
107,2018-En-00718,Every day I always get a bit sad when I've finished my lunch.,sadness,3: high amount of sadness can be inferred,2
375,2017-En-40774,Never a dull moment when talking to Nell 😂😂😂😂😋,sadness,0: no sadness can be inferred,0
1244,2017-En-41339,@Tanzynia sadly David D is no longer with us imagine both together wow,sadness,1: low amount of sadness can be inferred,1
1488,2017-En-41501,Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! ⚽,sadness,0: no sadness can be inferred,0
1060,2017-En-41205,Love being made to feel bad about being scared of the dark,sadness,2: moderate amount of sadness can be inferred,1
1296,2017-En-40444,Candice on great british bake off with that pout does my head in 👊🏻🙄,sadness,1: low amount of sadness can be inferred,1
253,2018-En-04274,@Cmdr_Hadfield CNN's Wolf Blitzer calls you an American astronaut and you don't correct him? #dissapointed,sadness,2: moderate amount of sadness can be inferred,1
519,2017-En-41448,Fuck yall @Panthers for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about racism,sadness,1: low amount of sadness can be inferred,1
59,2017-En-41328,@nickb88 @Buster_ESPN pine rider,sadness,0: no sadness can be inferred,0
687,2017-En-41219,its so unfortunate that after all these years im still struggling with depression smh,sadness,3: high amount of sadness can be inferred,2
179,2017-En-40879,@xaninaany I'm so serious DM me I'll tell u more,sadness,0: no sadness can be inferred,0
414,2017-En-41173,carry on my wayward son there'll be peace when you are done lay your weary head to rest don't you cry no more,sadness,1: low amount of sadness can be inferred,1
247,2017-En-41465,@pete_ferriday Aww rest your weary head here,sadness,0: no sadness can be inferred,0
1528,2017-En-41401,"If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale",sadness,3: high amount of sadness can be inferred,2
678,2017-En-40030,People stealing things from my work out quite the damper on my day so now I am going to wear pajamas all day,sadness,3: high amount of sadness can be inferred,2
1255,2017-En-40049,When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology #depression #TMS #ECT,sadness,3: high amount of sadness can be inferred,2
515,2017-En-41263,God knows why you'd wanna go with a girl who's slept with half ya mates #grim,sadness,1: low amount of sadness can be inferred,1
837,2017-En-40058,Wearing all black tomorrow as I continue to mourn the lives of the most recent victims of police brutality. #blackout #WU,sadness,3: high amount of sadness can be inferred,2
470,2017-En-20634,"@ynnsanity Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.",sadness,1: low amount of sadness can be inferred,1
187,2018-En-03283,Can't believe I've lost my phone get me home,sadness,2: moderate amount of sadness can be inferred,1
302,2018-En-01502,@Activehours I need someone to reply back to me immediately. I am not happy and not getting timely responses through the app! #help ,sadness,3: high amount of sadness can be inferred,2
368,2018-En-02482,@SkyUK I was just put on hold for 20 minutes till I hung up. #not happy #terribleservice #unhappy @virginmedia I should have stayed...,sadness,3: high amount of sadness can be inferred,2
381,2017-En-41197,@againstallaudss @groovydadad @Thelostchild5 @MHChat indeed &amp; is sadness unavoidable? #MHChat,sadness,3: high amount of sadness can be inferred,2
1332,2017-En-40553,Some Erykah Badu to sedate me 💕,sadness,0: no sadness can be inferred,0
1227,2017-En-40639,Never let me see you frown,sadness,0: no sadness can be inferred,0
1453,2017-En-40145,@thatsabingo grim really,sadness,3: high amount of sadness can be inferred,2
62,2018-En-00749,#anxious don't know why ................. #worry 😶 slowly going #mad hahahahahahahahaha,sadness,2: moderate amount of sadness can be inferred,1
822,2017-En-40618,Do not grow weary in doing good.'\n\n-@billclinton,sadness,0: no sadness can be inferred,0
226,2017-En-40102,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n#TerranceCrutcher #truth #sad,sadness,3: high amount of sadness can be inferred,2
746,2017-En-41181,@ananavarro @tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him #sad #nevertrump,sadness,2: moderate amount of sadness can be inferred,1
1217,2017-En-40091,im so gloomy today,sadness,3: high amount of sadness can be inferred,2
376,2017-En-40129,@ryyyshh story of my life. #lost,sadness,3: high amount of sadness can be inferred,2
1163,2017-En-40634,need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,sadness,0: no sadness can be inferred,0
682,2017-En-22160,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,sadness,3: high amount of sadness can be inferred,2
548,2017-En-41283,"@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum",sadness,1: low amount of sadness can be inferred,1
865,2017-En-20622,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,sadness,2: moderate amount of sadness can be inferred,1
671,2017-En-41309,Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk,sadness,2: moderate amount of sadness can be inferred,1
958,2017-En-40622,"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural",sadness,0: no sadness can be inferred,0
76,2017-En-41524,"@pottermore : I can't find my patronus, the website doesn't work, I can't even see the questions.... #sadness...",sadness,3: high amount of sadness can be inferred,2
65,2017-En-41526,I was not made for this world. #empath #unhappy,sadness,3: high amount of sadness can be inferred,2
1018,2017-En-20424,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",sadness,3: high amount of sadness can be inferred,2
230,2017-En-41416,Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues,sadness,0: no sadness can be inferred,0
680,2017-En-40368,Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,sadness,1: low amount of sadness can be inferred,1
167,2017-En-40731,Damn gud #premiere #LethalWeapon...#funny and ,sadness,0: no sadness can be inferred,0
522,2017-En-40116,"@GoPro your UX online is appalling! No clear save button, not being able to use any generic TLD's #unhappy",sadness,3: high amount of sadness can be inferred,2
436,2017-En-40132,@HutchinsonDave I don't know whether to despair or agitate for a cull.,sadness,3: high amount of sadness can be inferred,2
164,2017-En-40708,"#Jazz - the #blues is the roots, the rest is the fruits",sadness,0: no sadness can be inferred,0
229,2018-En-00942,@sophieathertonn @lillynewtonx That's actually awful! You are in for a treat when you get home tho!!,sadness,0: no sadness can be inferred,0
21,2017-En-40682,it didn't impress me but it didn't depress me',sadness,0: no sadness can be inferred,0
236,2017-En-40000,Depression sucks! #depression,sadness,3: high amount of sadness can be inferred,2
145,2018-En-01075,Damn I lost my keys and I forgot to get the garage opener,sadness,1: low amount of sadness can be inferred,1
441,2017-En-40947,Dream show how cisco 642-188 pdf melancholy: aHid,sadness,0: no sadness can be inferred,0
1499,2017-En-41202,My encouragement today is my dog while my head is in a fog. #epicfail #depression #feelingfedup #tired #ihaveheardeverything #wondering,sadness,3: high amount of sadness can be inferred,2
285,2017-En-20147,Can we go back 2 weeks and start again ?? This is seriously dreadful,sadness,2: moderate amount of sadness can be inferred,1
89,2017-En-41389,"_Her mind is a #dark room,\nDeveloping #Madness  ♨😘",sadness,2: moderate amount of sadness can be inferred,1
604,2017-En-40711,BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free #TunbridgeWells,sadness,0: no sadness can be inferred,0
1058,2017-En-41343,"Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober",sadness,0: no sadness can be inferred,0
1344,2017-En-41113,whenever I hear concert postponed I think of dismal ticket sales   green day ?,sadness,1: low amount of sadness can be inferred,1
984,2017-En-40843,amateur author Twitter might be the most depressing thing I've ever seen,sadness,3: high amount of sadness can be inferred,2
526,2017-En-41199,Incredibly shocked and disappointed with @united customer service. Really making me rethink flying with them in the future. #unhappy,sadness,3: high amount of sadness can be inferred,2
123,2017-En-41359,"If you love something, let it go. If it comes back, it is yours. If it doesn't, it never will. #sadness #accepting",sadness,3: high amount of sadness can be inferred,2
337,2018-En-02293,The way I'm always on twitter at work is a little alarming 🤦🏾‍♀️,sadness,0: no sadness can be inferred,0
1202,2017-En-40082,So depressing that it's darker so much earlier now,sadness,3: high amount of sadness can be inferred,2
779,2017-En-40706,"Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz",sadness,0: no sadness can be inferred,0
1288,2017-En-41102,When you lose somebody close to your heart you lose yourself as well 💔 #lost,sadness,3: high amount of sadness can be inferred,2
1270,2017-En-40028,The moment of the day when you have to start to plaster a smile in your face. #depression,sadness,3: high amount of sadness can be inferred,2
859,2017-En-40734,Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.,sadness,0: no sadness can be inferred,0
24,2017-En-40083,@KingJames @chrisbosh\n To good hearts I lost my job I'm Responsible 2 families My Information in profile even dollar if can’t just Re-tweet,sadness,3: high amount of sadness can be inferred,2
235,2018-En-03719,"The blackest abyss of despair, Alonzo",sadness,2: moderate amount of sadness can be inferred,1
574,2017-En-41163,I want to pour all my tears on someone right now. So tired of this #upset #sad,sadness,3: high amount of sadness can be inferred,2
954,2017-En-40662,i wonder how a guy can broke his penis while having sex? #serious,sadness,0: no sadness can be inferred,0
1325,2017-En-41133,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,sadness,3: high amount of sadness can be inferred,2
1335,2017-En-40773,"@SquidWasTaken Pfft- Yeye, i'm a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa",sadness,0: no sadness can be inferred,0
1080,2017-En-40034,| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,sadness,3: high amount of sadness can be inferred,2
87,2018-En-02019,@imaorangepeeler Imagine you walking up them sober 😉,sadness,0: no sadness can be inferred,0
1260,2017-En-40009,Feel so grim + ugly atm,sadness,3: high amount of sadness can be inferred,2
945,2017-En-41447,@mizzymaxx @Bsmarz22 @ssmik2309 haha Bro she's sadly married man 😩😩,sadness,2: moderate amount of sadness can be inferred,1
1030,2017-En-40035,I wouldn't wish anxiety and depression even on the worst of people. It's not fun. #anxiety #depression,sadness,3: high amount of sadness can be inferred,2
1339,2017-En-41085,"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",sadness,2: moderate amount of sadness can be inferred,1
696,2017-En-40150,I'm getting use to not having a phone it's sad ..,sadness,2: moderate amount of sadness can be inferred,1
301,2018-En-03916,Got woken up by a road sweeper I was trying to sleep ,sadness,1: low amount of sadness can be inferred,1
1115,2017-En-41498,@MollieTebbatt guess what I'm doing? watching your great grandad sink the titanic..,sadness,0: no sadness can be inferred,0
1431,2017-En-40640,@xxnogard_G88 Welcome to the  dark honey !,sadness,0: no sadness can be inferred,0
72,2017-En-22136,Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,sadness,2: moderate amount of sadness can be inferred,1
609,2017-En-41107,Been sober for days lmao,sadness,0: no sadness can be inferred,0
42,2018-En-01059,"@BillMoyersHQ Elderly belong w/family; our social system is broken.  This egregious 'Meancare' will shake it up, alas.",sadness,1: low amount of sadness can be inferred,1
1467,2017-En-40627,@cardiff_blues @CardiffBluesSC Italy another round lets not drop our play and take it to them with a big result out there guys #blues,sadness,0: no sadness can be inferred,0
1411,2017-En-40288,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. ,sadness,2: moderate amount of sadness can be inferred,1
121,2018-En-03250,y'all don't understand. this woman's wrath is REAL. 🌹🖤,sadness,0: no sadness can be inferred,0
448,2017-En-40225,@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,sadness,2: moderate amount of sadness can be inferred,1
594,2017-En-40652,@DefiantSagacity — Hermione in a sort of thank you before sliding his own plate away from him before frowning at Ron as he continued to —,sadness,0: no sadness can be inferred,0
799,2017-En-40248,if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side,sadness,2: moderate amount of sadness can be inferred,1
1204,2017-En-40209,@el_tityboi bc it's a gloomy day Tony,sadness,2: moderate amount of sadness can be inferred,1
1096,2017-En-40518,"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",sadness,0: no sadness can be inferred,0
887,2017-En-40227,@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.,sadness,2: moderate amount of sadness can be inferred,1
164,2018-En-03275,#Worry never robs tomorrow of its #sorrow; it only saps today of its #strength - A. J. Crown #faith #positive #motivation,sadness,0: no sadness can be inferred,0
978,2017-En-40399,Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.,sadness,1: low amount of sadness can be inferred,1
892,2017-En-20525,Caballero's passing remains absolutely dreadful I see!,sadness,2: moderate amount of sadness can be inferred,1
0,2018-En-01406,"We have the opportunity to move away from the gloomy nihilism that characterizes the reign of our deeply patriarchal, dominator culture.",sadness,0: no sadness can be inferred,0
195,2018-En-00997,At this point I can't tell if I just follow more people in politics on twitter now or if I need new friends. #wheresthefunny #depressing,sadness,3: high amount of sadness can be inferred,2
1114,2017-En-40598,@BookOfKaells @quennell3_ no blues?!,sadness,0: no sadness can be inferred,0
21,2018-En-03334,"peplamb: stevenfurtick #comfort all who #mourn, To console those who #mourn in #Zion, To give them #beauty for #ashes, The #oil of #joy for…",sadness,0: no sadness can be inferred,0
1487,2017-En-40386,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions,sadness,1: low amount of sadness can be inferred,1
362,2017-En-41427,I know it's the final day of summer when it's the finale of @CBSBigBrother #sadness,sadness,3: high amount of sadness can be inferred,2
1164,2017-En-41476,@MUTGuru I know guys that sink $1000s into the game and only to build a team and play solos. But this hear you make nothing on solos.,sadness,0: no sadness can be inferred,0
867,2017-En-40074,I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn,sadness,3: high amount of sadness can be inferred,2
