,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
724,2017-En-21294,😫 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear,3: high amount of fear can be inferred,3
350,2018-En-00622,"@nextofficial placed order for nearly a grand SIX weeks ago, called yesterday, order 'missing' and no call back today! #shocking",fear,2: moderate amount of fear can be inferred,2
650,2017-En-21295,Time for some despair #SDR3 #despair #fuckthisanime,fear,3: high amount of fear can be inferred,3
2011,2017-En-20967,@JasonBHampton it's Bowers. I went and drove it for a while this evening ,fear,0: no fear can be inferred,0
2104,2017-En-21781,#TerrorStatePak @sardesairajdeep Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK?  Which is disputed.,fear,1: low amount of fear can be inferred,1
843,2017-En-20121,#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape,fear,2: moderate amount of fear can be inferred,2
311,2017-En-22134,And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread.,fear,1: low amount of fear can be inferred,1
1165,2017-En-20192,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas #nightmare #stressed",fear,2: moderate amount of fear can be inferred,2
1425,2017-En-21321,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,fear,3: high amount of fear can be inferred,3
415,2017-En-20060,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain, #anxiety #iamkratom",fear,3: high amount of fear can be inferred,3
20,2017-En-21731,Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. ,fear,0: no fear can be inferred,0
1521,2017-En-20291,@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!,fear,1: low amount of fear can be inferred,1
144,2018-En-04002,and after i got home in such a horrible mood my mom pissed me off the moment i stepped my feet in the house so i really almost go off on her,fear,1: low amount of fear can be inferred,1
183,2018-En-02937,I have actually watch drugs destroy an entire family 😢Mother's on skid row. Oldest daughter lost her child. Father is estranged. #horrific,fear,3: high amount of fear can be inferred,3
878,2017-En-21263,a pedicure is supposed to be nice but honestly I'm so nervous rn my feet are too ticklish,fear,1: low amount of fear can be inferred,1
2228,2017-En-20187,@coopah Worst than going to the morgue to do a positive ID. #horrible Reuters,fear,2: moderate amount of fear can be inferred,2
1653,2017-En-21547,Looks like I'm going in for my op just over a week or so early! #nervous 🙈🙈🙈,fear,3: high amount of fear can be inferred,3
1338,2017-En-20173,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare,fear,2: moderate amount of fear can be inferred,2
174,2018-En-03449,You don't know fear until you have clogged the toilet at work and can't find the plunger. #horrifying #bathroom #FirstWorldProblems,fear,3: high amount of fear can be inferred,3
270,2017-En-21421,Which #JohnCarpenter #horror #action #flick is your favorite ??,fear,0: no fear can be inferred,0
2095,2017-En-21925,"@ThomasHCrown @laurakfillault As a historic evangelical, I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles.",fear,0: no fear can be inferred,0
1148,2017-En-20070,@BigBossPeltonen \nLikewise #death #cutting #despair,fear,3: high amount of fear can be inferred,3
2180,2017-En-21513,@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. #anxiety,fear,3: high amount of fear can be inferred,3
257,2017-En-22241,i met with an employment specialist this morning &amp; she basically told me its unlikely i'll get a job because i clearly have too much anxiety,fear,3: high amount of fear can be inferred,3
967,2017-En-21568,When you get to a point as an officer that you are in fear for your life you sir need to change professions,fear,2: moderate amount of fear can be inferred,2
1490,2017-En-20095,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair,fear,2: moderate amount of fear can be inferred,2
224,2018-En-01027,@JohnMayer No DSM shows. #sadness,fear,0: no fear can be inferred,0
1095,2017-En-21493,"I love my mother, but talking about the recent horrific murders with her is exhausting. Is this really how America feels?",fear,2: moderate amount of fear can be inferred,2
914,2017-En-20321,@datboyJuniorE lool soon as man start loosing weight.  Its panic,fear,1: low amount of fear can be inferred,1
2198,2017-En-21862,It's a Moving Day! #stress #panic #hope,fear,2: moderate amount of fear can be inferred,2
1897,2017-En-20180,I'm afraid she's the goat you libeling people? #afraid #goat #libeling,fear,2: moderate amount of fear can be inferred,2
868,2017-En-21924,"I'm not afraid to love, I'm afraid of not being loved back.",fear,3: high amount of fear can be inferred,3
347,2017-En-22179,"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. ",fear,0: no fear can be inferred,0
479,2017-En-20107,An @amityaffliction kind of drive home from work today #nightmare #dailyfeels,fear,2: moderate amount of fear can be inferred,2
347,2018-En-01428,"I think 'Sleep' is my favorite from How did we get so dark?, maybe because I'm insomniac",fear,0: no fear can be inferred,0
1207,2017-En-20323,“The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.”   \n  ―#Stanley #Coren,fear,1: low amount of fear can be inferred,1
597,2017-En-20103,"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",fear,2: moderate amount of fear can be inferred,2
358,2018-En-01200,@TimmyLDN Looks dreadful... 👀,fear,1: low amount of fear can be inferred,1
1698,2017-En-20460,"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",fear,0: no fear can be inferred,0
45,2018-En-04369,Ugh. What's wrong with me today? Feel absolutely dreadful 😓 I wonder if I'm fighting something off...? Roll on home time.,fear,3: high amount of fear can be inferred,3
2226,2017-En-21509,"Never let your #fear decide your #future 󾍘🏽\nHave an amazing Thursday, \nLove Miss D X",fear,0: no fear can be inferred,0
1374,2017-En-21707,I'm such a shy person oh my lord,fear,3: high amount of fear can be inferred,3
688,2017-En-21844,@EmilySmissaert @navinrmal it's a shocking revelation!!!!,fear,0: no fear can be inferred,0
1038,2017-En-20297,"Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes.",fear,1: low amount of fear can be inferred,1
1715,2017-En-20085,I have another test tonight #nervous,fear,3: high amount of fear can be inferred,3
1273,2017-En-20315,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball,fear,1: low amount of fear can be inferred,1
1825,2017-En-20166,My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :'),fear,2: moderate amount of fear can be inferred,2
874,2017-En-21530,"Ok this movie was good in it's time, and whilst we were young... 😂 Still enjoy a shy Ethan Hawk #BeforeSunrise",fear,0: no fear can be inferred,0
1515,2017-En-21179,"@spencer0415 awe, I love you kid!!",fear,0: no fear can be inferred,0
1475,2017-En-20146,What an actual nightmare,fear,2: moderate amount of fear can be inferred,2
55,2018-En-01273,@callmekarizma I take a huge nursing school test today and I'm so nervous,fear,3: high amount of fear can be inferred,3
2173,2017-En-20246,Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.,fear,1: low amount of fear can be inferred,1
622,2017-En-20069,I feel horrible. I have accounting today but physically and mentally am not okay 😪,fear,3: high amount of fear can be inferred,3
1661,2017-En-22011,"So looks like @united would rather lose all my business, than let me apply my credits towards my change fee, due to terrorism",fear,0: no fear can be inferred,0
1087,2017-En-21521,There is nothing like being in the shower when the power goes out 😳 #creepy #panic,fear,3: high amount of fear can be inferred,3
1709,2017-En-20332,@bobcesca_go @sesmithesq \nDidn't Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.,fear,1: low amount of fear can be inferred,1
1455,2017-En-22065,The anxiety I have right now😭😭😭,fear,3: high amount of fear can be inferred,3
1334,2017-En-21940,@cazzrhughes its reflective of the current political debate ,fear,0: no fear can be inferred,0
208,2018-En-02497,"Had frustration dream that left me utterly f**king furious. Plus side: so angry couldn't sleep, wrote 1500 words. Minus side: still raging!",fear,2: moderate amount of fear can be inferred,2
1642,2017-En-20178,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,fear,2: moderate amount of fear can be inferred,2
1085,2017-En-20337,Super shitting it about this tattoo ,fear,1: low amount of fear can be inferred,1
1091,2017-En-20849,".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage",fear,0: no fear can be inferred,0
433,2017-En-20156,"@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first, being too frightened to repeat another--",fear,2: moderate amount of fear can be inferred,2
2164,2017-En-22139,10 page script due Friday for class. Who said I could do this MFA thing? #panic #GradSchoolProblems #someonetelltinafeytohireme,fear,3: high amount of fear can be inferred,3
586,2017-En-21848,@PridefulSamurai horrible things,fear,2: moderate amount of fear can be inferred,2
760,2017-En-22079,Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare,fear,1: low amount of fear can be inferred,1
1671,2017-En-20375,"If purging was real, Kenya would be the country where the elite purge from choppers while the low-class cower under their beds for 12 hours",fear,1: low amount of fear can be inferred,1
1891,2017-En-20114,@SusannahSpot I could pop round #nightmare,fear,2: moderate amount of fear can be inferred,2
312,2017-En-20352,@gowoonist i got that but you were alarming,fear,1: low amount of fear can be inferred,1
601,2017-En-21884,Mary Berry and her reign of terror,fear,2: moderate amount of fear can be inferred,2
871,2017-En-20084,"In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps",fear,3: high amount of fear can be inferred,3
306,2017-En-21719,Just had my interview for the medical internship and I am beyond nervous😩 I was shaking so bad it was unreal😳,fear,3: high amount of fear can be inferred,3
927,2017-En-20245,"Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.",fear,1: low amount of fear can be inferred,1
252,2018-En-04332,@1720maryknoll I was #fuming Kenny.,fear,0: no fear can be inferred,0
742,2017-En-20346,@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,fear,1: low amount of fear can be inferred,1
504,2017-En-20009,My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... ,fear,3: high amount of fear can be inferred,3
704,2017-En-20179,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys #anxiety",fear,2: moderate amount of fear can be inferred,2
815,2017-En-20243,"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism",fear,1: low amount of fear can be inferred,1
905,2017-En-21411,this girl at my new school is so pretty i am #intimidated,fear,0: no fear can be inferred,0
764,2017-En-20268,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? ,fear,1: low amount of fear can be inferred,1
709,2017-En-20708,@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible,fear,0: no fear can be inferred,0
309,2017-En-22159,@FoxNews Yeah we're also experiencing terrorist attacks by Islam and #BlackLivesMatter at an alarming rate.,fear,3: high amount of fear can be inferred,3
1816,2017-En-22148,@JustinTrudeau opened doors to terrorism and he will pay for it. @CP24 @globalnewsto,fear,0: no fear can be inferred,0
127,2017-En-20198,Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n #Loneliness #aloneinthecity ,fear,2: moderate amount of fear can be inferred,2
926,2017-En-20327,Overtime... #TeamNA #WCH2016 #nervous,fear,1: low amount of fear can be inferred,1
388,2018-En-00874,A programmer’s wisdom is understanding the difference between getting program to run and having a runnable program.  #puppy,fear,0: no fear can be inferred,0
1285,2017-En-22114,"Even after @O2 ref the £5k fraud, they still treat me like dirt. No returned calls or apology #shocking #customerservice @mse @resolvercouk",fear,0: no fear can be inferred,0
45,2017-En-20023,im crying katherine is the only one whos like talking to me during my anxiety attack im gonna faint,fear,3: high amount of fear can be inferred,3
945,2017-En-20335,Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.,fear,1: low amount of fear can be inferred,1
1240,2017-En-21554,even walking around with my family members who carry guns makes me nervous and theyre my family....,fear,2: moderate amount of fear can be inferred,2
2042,2017-En-20001,I get so nervous even thinking about talking to ****** I wanna die,fear,3: high amount of fear can be inferred,3
93,2018-En-01276,"#Terrorism has a religion, They terrorise in the name of religion. And we say terrorism has no religion, bcoz of #terror 😁😁😁",fear,1: low amount of fear can be inferred,1
172,2017-En-21627,Whenever you are confronted by a wild animal or hostile individual remember that they can smell #fear or the fact you #poop your pants.,fear,2: moderate amount of fear can be inferred,2
302,2018-En-04081,Government should take strong action against terrorism #AmarnathTerrorAttack   not only KADI NINDA,fear,1: low amount of fear can be inferred,1
790,2017-En-20873,yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,fear,0: no fear can be inferred,0
279,2018-En-02025,When did it all started? All these depression &amp; anxiety shits?All these suicide thoughts?All of these bad thoughts thts hugging me at night?,fear,3: high amount of fear can be inferred,3
2029,2017-En-22074,Left my phone in Mcds ,fear,0: no fear can be inferred,0
416,2017-En-20325,"@Ms_Asia_Pacific @jgsuing @PilosopoTanya @HuffingtonPost @HuffPostPol as a fellow UP grad, i shiver at the shallowness of his arguments",fear,1: low amount of fear can be inferred,1
1230,2017-En-20021,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist",fear,3: high amount of fear can be inferred,3
1630,2017-En-21542,"I walked 3.4 miles today, the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay #nervous",fear,3: high amount of fear can be inferred,3
1051,2017-En-22031,😭 a #nightmare just woke me up 😭,fear,3: high amount of fear can be inferred,3
281,2018-En-03352,Selling nudes pics and vids kik me to buy! Dirty_becca69\n\n#kik #kikme #kikusernames #snap #snapchat #findom #nudes #slut #kiktrade #horny,fear,0: no fear can be inferred,0
2238,2017-En-20286,So not pumped for this interview ,fear,1: low amount of fear can be inferred,1
628,2017-En-20342,Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA,fear,1: low amount of fear can be inferred,1
1160,2017-En-21461,@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople,fear,1: low amount of fear can be inferred,1
1562,2017-En-20029,6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed,fear,3: high amount of fear can be inferred,3
2181,2017-En-22101,@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? #nightmare,fear,2: moderate amount of fear can be inferred,2
1347,2017-En-21658,If I could turn anxiety off--I would. #nooneunderstands ,fear,3: high amount of fear can be inferred,3
297,2018-En-03826,@BecOfTheKop Something for me to ignore then. Sounds dreadful.,fear,1: low amount of fear can be inferred,1
1538,2017-En-21725,Need good vibes for my doctors appointment tomorrow! #nervous,fear,3: high amount of fear can be inferred,3
1869,2017-En-22073,Left my phone in Mcds #panic,fear,2: moderate amount of fear can be inferred,2
1463,2017-En-22221,"BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…",fear,0: no fear can be inferred,0
1124,2017-En-21153,Losing to Villa...'@M0tivati0nQuote: Most of the things people worry about are things that won't even matter to them a few months from now.',fear,0: no fear can be inferred,0
136,2017-En-20111,Background. Suffered a bit at times of #stress. Always a bit #shy. About 8 years ago (aged 30) I was made redundant. That's when it started,fear,2: moderate amount of fear can be inferred,2
2249,2017-En-22117,You can make excuses or you can make time. You can't make both. #time #regret  #LifeCoach,fear,0: no fear can be inferred,0
482,2017-En-21756,Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad #shocking,fear,2: moderate amount of fear can be inferred,2
109,2017-En-20727,"Don't forget 2 test yr #smoke #alarm, #carbon #monoxide #detector #batteries. It could save your #life. 🐈🐩 #Lovinleeds",fear,0: no fear can be inferred,0
1500,2017-En-21469,"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully",fear,1: low amount of fear can be inferred,1
1419,2017-En-21710,Can't even believe just seeing you set my anxiety off 🖕,fear,2: moderate amount of fear can be inferred,2
379,2017-En-20985,Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech ,fear,0: no fear can be inferred,0
357,2018-En-01671,"Nigga write me talking bout I dreamt about you, cool I hope I was haunting you in a nightmare",fear,1: low amount of fear can be inferred,1
277,2018-En-01278,That said–due to passing the 50yr mark awhile ago–I know most of the #horrific damage to the #planet won't occur before my 'natural' #death.,fear,3: high amount of fear can be inferred,3
974,2017-En-22183,The Pats are awesome. Belichick is awesome ...they just are. ,fear,0: no fear can be inferred,0
941,2017-En-21888,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.",fear,0: no fear can be inferred,0
377,2018-En-03337,@JoshuaRozenberg Oh dear! #tantrums,fear,1: low amount of fear can be inferred,1
1569,2017-En-20903,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. 🔪,fear,0: no fear can be inferred,0
1864,2017-En-21419,I'm a shy person,fear,0: no fear can be inferred,0
909,2017-En-20185,@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg ,fear,2: moderate amount of fear can be inferred,2
1892,2017-En-21597,This weather making me dread work tonight,fear,2: moderate amount of fear can be inferred,2
1398,2017-En-20046,@corruptmelon now im feeling the #worry,fear,3: high amount of fear can be inferred,3
1623,2017-En-21156,There goes the butterflies in my stomach. #nervous #anxietyproblems,fear,3: high amount of fear can be inferred,3
1388,2017-En-20091,She was so posh it frightened me. I'm still scared.,fear,3: high amount of fear can be inferred,3
1187,2017-En-21947,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",fear,3: high amount of fear can be inferred,3
2130,2017-En-20164,Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo,fear,2: moderate amount of fear can be inferred,2
1131,2017-En-20381,When you arrive at the office the day before your first ever festival and the Internet is down ,fear,1: low amount of fear can be inferred,1
1746,2017-En-20757,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash,fear,0: no fear can be inferred,0
1955,2017-En-21737,"Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.",fear,1: low amount of fear can be inferred,1
1588,2017-En-21569,"@AnsarAAbbasi John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u need#terrorstatepak",fear,2: moderate amount of fear can be inferred,2
1928,2017-En-21384,Caballero having a nightmare #sweeperkeepernot,fear,1: low amount of fear can be inferred,1
247,2018-En-03036,So now I have to buy a whole new computer ,fear,0: no fear can be inferred,0
21,2018-En-03177,"@jamesmb @DonaldJTrumpJr His knife is clean. He is tough enough to fire a gun, but not tough enough to get his hands dirty. #awful",fear,1: low amount of fear can be inferred,1
1781,2017-En-21479,@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' #nightmare,fear,2: moderate amount of fear can be inferred,2
271,2018-En-02386,Hmm...looks like no one @Tampax is available to respond. Its like waiting for a #doomsday reply. That #burning question with no #answer,fear,0: no fear can be inferred,0
1410,2017-En-22061,@chloemcaleese what a nightmare!,fear,2: moderate amount of fear can be inferred,2
2014,2017-En-21431,Starting to get butterflies in our tummies about tomorrow...who will win?! #nervous @IPMCOGSAwards,fear,2: moderate amount of fear can be inferred,2
895,2017-En-20014,Job interview in the afternoon #nervous #ek,fear,3: high amount of fear can be inferred,3
1557,2017-En-21618,@Chic_Happens_ @Sean_Okeeffe1 @royalmusing I dread the comparisons to Queen Máxima. Guarantee I will lose followers when that happens.,fear,1: low amount of fear can be inferred,1
363,2018-En-02434,@ScottAdamsSays broke it down on #snap great analysis on #CNBC,fear,0: no fear can be inferred,0
277,2017-En-21500,Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water,fear,0: no fear can be inferred,0
960,2017-En-21824,"@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again.#epic #horror #ineedtherapy",fear,0: no fear can be inferred,0
115,2018-En-02125,"#Worry, #doubt, #fear and #despair are the enemies which slowly bring us down to the ground and turn us to dust before we die.",fear,2: moderate amount of fear can be inferred,2
1782,2017-En-21019,if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents,fear,0: no fear can be inferred,0
1166,2017-En-20996,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,fear,0: no fear can be inferred,0
2207,2017-En-20003,I feel like I am drowning. #depression  #falure #worthless,fear,3: high amount of fear can be inferred,3
695,2017-En-20716,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience,fear,0: no fear can be inferred,0
1362,2017-En-21174,"By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht'll haunt fr years. #UNGA",fear,2: moderate amount of fear can be inferred,2
331,2018-En-02484,The same part of roof bar (driver's side) are stolen from Grand Vitara cars. Let it be known. This is really #disheartening #brunei,fear,2: moderate amount of fear can be inferred,2
1643,2017-En-21917,i am SO anxious all the time leaving the house is horrid,fear,3: high amount of fear can be inferred,3
769,2017-En-21026,I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.,fear,0: no fear can be inferred,0
350,2017-En-20240,I want to slide into the dms but im too fucking shy #shy,fear,1: low amount of fear can be inferred,1
157,2018-En-01143,My best friends driving for the first time with me in the car #terrifying,fear,3: high amount of fear can be inferred,3
1068,2017-En-20020,"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",fear,3: high amount of fear can be inferred,3
610,2017-En-21851,@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?,fear,1: low amount of fear can be inferred,1
201,2018-En-02124,anyways so i apologized &amp; i hav rly bad anxiety guys so i just wanted to get out &amp; start my errands so i did &amp; i had to ~uber everywhere~,fear,1: low amount of fear can be inferred,1
2175,2017-En-20934,@BBHOH #terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\n\n#cages  #refugees,fear,0: no fear can be inferred,0
38,2018-En-00749,#anxious don't know why ................. #worry 😶 slowly going #mad hahahahahahahahaha,fear,2: moderate amount of fear can be inferred,2
199,2018-En-00907,"Worst thing that's happened to you when flying? I had a 16h delay, left my phone in the terminal, and wallet on the plane #nightmare",fear,3: high amount of fear can be inferred,3
662,2017-En-20914,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear,0: no fear can be inferred,0
990,2017-En-20731,@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,fear,0: no fear can be inferred,0
210,2017-En-21155,If my concerns &amp; anxiety don't matter to you then I shall return the favor. #EyeMatter,fear,2: moderate amount of fear can be inferred,2
1541,2017-En-21236,Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong,fear,2: moderate amount of fear can be inferred,2
716,2017-En-21316,second episode of AHS 6 here i go #panic,fear,2: moderate amount of fear can be inferred,2
1239,2017-En-21068,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS",fear,0: no fear can be inferred,0
1120,2017-En-21147,I know this is going to be one of those nights where it takes an Act of God to fall asleep. ,fear,2: moderate amount of fear can be inferred,2
171,2017-En-21186,On @Varneyco/@FoxBusiness to talk latest on #Chelsea Bombing + #Ahmad_Khan_Rahami's trips to #Afghanistan/#Pakistan #tcot ,fear,1: low amount of fear can be inferred,1
1998,2017-En-22018,Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous,fear,3: high amount of fear can be inferred,3
1990,2017-En-21858,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless,fear,1: low amount of fear can be inferred,1
833,2017-En-21610,@captainzee44 yup. He can celebrate and no he doesn't hesitate,fear,0: no fear can be inferred,0
1315,2017-En-22083,Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. ,fear,2: moderate amount of fear can be inferred,2
8,2017-En-21760,@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,fear,1: low amount of fear can be inferred,1
845,2017-En-21643,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,fear,1: low amount of fear can be inferred,1
1422,2017-En-20657,@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible,fear,0: no fear can be inferred,0
2051,2017-En-20219,And here we go again 😓 #restless,fear,1: low amount of fear can be inferred,1
1392,2017-En-21889,"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile ",fear,0: no fear can be inferred,0
2204,2017-En-20135,Haven't gotten one hour of sleep... Today is going to be a fun day 😐 #restless,fear,2: moderate amount of fear can be inferred,2
162,2017-En-20374,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it #restless,fear,1: low amount of fear can be inferred,1
72,2017-En-20212,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom",fear,1: low amount of fear can be inferred,1
245,2018-En-00635,Let's hope the ct scan gives us some answers on this lump today #nervous,fear,3: high amount of fear can be inferred,3
50,2017-En-21907,"As #life gets longer, #awful feels #softer, well it #feels pretty soft to me. #modestmouse @modestmouseband",fear,0: no fear can be inferred,0
807,2017-En-21607,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy ,fear,2: moderate amount of fear can be inferred,2
359,2017-En-21058,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete ,fear,0: no fear can be inferred,0
1784,2017-En-21823,#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA,fear,1: low amount of fear can be inferred,1
338,2017-En-20083,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel ,fear,3: high amount of fear can be inferred,3
1149,2017-En-20229,#terror test ................,fear,1: low amount of fear can be inferred,1
382,2018-En-01221,if y0ure in tr0uble d0nt hesitate t0 ask f0r help,fear,0: no fear can be inferred,0
1586,2017-En-22027,"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore  #nojobsinbiology",fear,3: high amount of fear can be inferred,3
192,2017-En-21327,"Shame on you @SkyNews showing an elephant being hunted and killed, ",fear,2: moderate amount of fear can be inferred,2
1720,2017-En-20345,"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans",fear,1: low amount of fear can be inferred,1
788,2017-En-20303,Today has dragged on #restless,fear,1: low amount of fear can be inferred,1
1909,2017-En-21201,"He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂",fear,0: no fear can be inferred,0
970,2017-En-21834,@caseycdutch @m_rath that's what some rioters are doing #terrorism,fear,1: low amount of fear can be inferred,1
1121,2017-En-20016,anxiety level- 100,fear,3: high amount of fear can be inferred,3
340,2018-En-03719,"The blackest abyss of despair, Alonzo",fear,3: high amount of fear can be inferred,3
1078,2017-En-20065,Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k ?,fear,3: high amount of fear can be inferred,3
121,2017-En-20086,"@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.",fear,3: high amount of fear can be inferred,3
