,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
387,2017-En-10724,@TDsNation i watch all your videos but i like madden better!,anger,0: no anger can be inferred,0
1331,2017-En-11244,All options are on the table - #revenge is coming.,anger,1: low amount of anger can be inferred,1
157,2017-En-11350,"What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger, the constant waiting.. what u do ? @ritujai18874",anger,1: low amount of anger can be inferred,1
300,2018-En-00135,And I'm really pissed the fuck off because I do a good job of keeping my kid well because I don't like to see her sick and sad.,anger,3: high amount of anger can be inferred,2
1612,2017-En-11190,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf  #mad #upset",anger,1: low amount of anger can be inferred,1
47,2017-En-10221,I genuinely think I have anger issues,anger,2: moderate amount of anger can be inferred,1
520,2017-En-11415,I'm furious!!!!,anger,3: high amount of anger can be inferred,2
1294,2017-En-10700,@The_Nasty_P now you gotta do that with fast n furious,anger,0: no anger can be inferred,0
1568,2017-En-11496,i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off,anger,3: high amount of anger can be inferred,2
856,2017-En-10587,The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye,anger,0: no anger can be inferred,0
1138,2017-En-10765,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,anger,0: no anger can be inferred,0
1152,2017-En-41011,Candace &amp; her pout are getting right on my tits #GBBO,anger,2: moderate amount of anger can be inferred,1
50,2018-En-01719,@michaelsloan87 @SkyFootball The disappointment when it's actually a new club sponsor! 😂,anger,0: no anger can be inferred,0
1395,2017-En-10316,I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,anger,2: moderate amount of anger can be inferred,1
905,2017-En-10447,Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married😭 #nochance #KindaDontMind😉,anger,2: moderate amount of anger can be inferred,1
794,2017-En-11077,I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.,anger,0: no anger can be inferred,0
22,2017-En-11061,"Be quick to #listen, slow to #speak, and slow to .",anger,0: no anger can be inferred,0
1575,2017-En-10685,"@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis",anger,0: no anger can be inferred,0
1530,2017-En-10303,Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol,anger,2: moderate amount of anger can be inferred,1
1340,2017-En-10977,“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO,anger,0: no anger can be inferred,0
737,2017-En-10208,@Austin4evaLEEDS fuming!,anger,3: high amount of anger can be inferred,2
139,2017-En-11571,i already gets aggravated too fast like why aggravate me on purpose?,anger,2: moderate amount of anger can be inferred,1
50,2017-En-11243,"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",anger,2: moderate amount of anger can be inferred,1
272,2017-En-10096,"@NeoFundie @fitchest Ha. Right. I'm from San Jose, CA, and I was offended right there with you. Dave, go on a walk or something next time.",anger,3: high amount of anger can be inferred,2
361,2018-En-00866,"@RanaAyyub @rajnathsingh Oh, hidden revenge and anger...I rememberthe time,she rebutted you.",anger,2: moderate amount of anger can be inferred,1
402,2017-En-10032,I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed ,anger,3: high amount of anger can be inferred,2
1407,2017-En-10283,"seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic world”. •",anger,2: moderate amount of anger can be inferred,1
1210,2017-En-11608,@macmel19 come play madden at my house after school,anger,0: no anger can be inferred,0
1534,2017-En-11213,Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬,anger,3: high amount of anger can be inferred,2
228,2018-En-02820,"@SRuhle @MSNBC Sebestian Gorka, what a arrogant A~hole! Has no business speaking! ",anger,3: high amount of anger can be inferred,2
253,2017-En-11048,#Scorpio always seek revenge!,anger,2: moderate amount of anger can be inferred,1
1651,2017-En-10560,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?,anger,1: low amount of anger can be inferred,1
1181,2017-En-10484,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden,anger,1: low amount of anger can be inferred,1
237,2017-En-10255,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂,anger,2: moderate amount of anger can be inferred,1
830,2017-En-11494,#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #fury #anger #O,anger,2: moderate amount of anger can be inferred,1
1370,2017-En-10296,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter,anger,2: moderate amount of anger can be inferred,1
1130,2017-En-11300,Beyoncé resentment gets me in my feelings every time. 😩,anger,0: no anger can be inferred,0
5,2018-En-02533,Don't fucking tag me in pictures as 'family first' when you cut me out 5 years ago. You're no one to me. ,anger,3: high amount of anger can be inferred,2
1196,2017-En-11128,"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.",anger,3: high amount of anger can be inferred,2
1532,2017-En-10807,Like hello? I am your first born you must always laugh at my jokes. ,anger,0: no anger can be inferred,0
1075,2017-En-10073,Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡,anger,3: high amount of anger can be inferred,2
1599,2017-En-10759,The best revenge is massive success.,anger,0: no anger can be inferred,0
381,2018-En-02930,Perks of having that shit: I lost a friend somewhere along in the bitterness,anger,3: high amount of anger can be inferred,2
1449,2017-En-10165,I swear if @devincameron23 blocks me I'm going to hit her back #revenge,anger,3: high amount of anger can be inferred,2
379,2017-En-10891,@komal_sidhnani true...\nThey r burning with other's pleasure!\nPpl in true love happiness everywhere _😃,anger,0: no anger can be inferred,0
215,2017-En-10505,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger,2: moderate amount of anger can be inferred,1
1602,2017-En-10461,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an ",anger,2: moderate amount of anger can be inferred,1
1418,2017-En-11660,kenny - where were you born\nme - washington\nkenny - you fucking liar you were born in the fiery pits of hell,anger,3: high amount of anger can be inferred,2
6,2017-En-11588,"And Republicans, you, namely Graham, Flake, Sasse and others are not safe from my wrath, hence that Hillary Hiney-Kissing ad I saw about you",anger,0: no anger can be inferred,0
1276,2017-En-10727,@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂,anger,0: no anger can be inferred,0
1466,2017-En-10243,@TheOneSoleShoe that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest,anger,2: moderate amount of anger can be inferred,1
102,2018-En-01481,Literally kicking myself for not catching up on GOT and now all I see is SPOILERS #pissed,anger,3: high amount of anger can be inferred,2
488,2017-En-10180,You a fuck boy if you run drag routes back to back in madden,anger,3: high amount of anger can be inferred,2
124,2018-En-02378,How sick must someone be that they wish to 'punish' someone for not being their friend?  #insecure #lonely #miserable #vengeful #RHOC,anger,3: high amount of anger can be inferred,2
81,2017-En-11157,Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha,anger,1: low amount of anger can be inferred,1
1500,2017-En-10675,@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?,anger,0: no anger can be inferred,0
852,2017-En-10247,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,anger,2: moderate amount of anger can be inferred,1
468,2017-En-10998,"@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling",anger,3: high amount of anger can be inferred,2
75,2017-En-40453,Cheap pout my brodcast,anger,0: no anger can be inferred,0
822,2017-En-40569,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,anger,0: no anger can be inferred,0
1338,2017-En-10285,@EagleGiles23 @tgilmore_92 what I miss? #outrage,anger,2: moderate amount of anger can be inferred,1
807,2017-En-11525,"Okay you've annoyed me, you haven't done a good job there at all. ",anger,3: high amount of anger can be inferred,2
1683,2017-En-10077,"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work #furious #hangry #day5",anger,3: high amount of anger can be inferred,2
16,2017-En-10448,Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed,anger,2: moderate amount of anger can be inferred,1
848,2017-En-11545,Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger,0: no anger can be inferred,0
142,2017-En-11424,Circle K is dead to me. I hate your new slushie machine.  #livid,anger,3: high amount of anger can be inferred,2
63,2018-En-03398,Paul Ehrlich said that humanity is a threat to all life. Such great news to start the day. If I could blush I would.,anger,0: no anger can be inferred,0
743,2017-En-10993,The war is right outside your door  #USAToday,anger,1: low amount of anger can be inferred,1
103,2018-En-00133,I think I'll eternally be irritated by our LIT teacher 😂,anger,1: low amount of anger can be inferred,1
475,2017-En-11477,People who go the speed limit irritate me,anger,3: high amount of anger can be inferred,2
287,2018-En-01538,"If u #smile too much😀\nu get frown lines,\nif u #cry too much😣 \nu get eye wrinkles,\n\n🔂 laugh&amp;cry\n\n ...it's #life 💗\n\nHave a great day\n\n🍯🐝's",anger,0: no anger can be inferred,0
134,2018-En-01302,@kamaalrkhan Which #chutiya #producer #invested in #crap #deshdrohi ??,anger,1: low amount of anger can be inferred,1
289,2017-En-10047,Still can't log into my fucking Snapchat #Snapchat ,anger,3: high amount of anger can be inferred,2
1344,2017-En-10080,@firstleeds not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply,anger,3: high amount of anger can be inferred,2
359,2017-En-11330,@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger!  #medchat,anger,2: moderate amount of anger can be inferred,1
420,2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,anger,0: no anger can be inferred,0
238,2018-En-00728,"since the last episode of fight for my way is airing tonight &amp; taekook will probably watch it together, do y'all think jk might take revenge",anger,0: no anger can be inferred,0
845,2017-En-11293,.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …,anger,0: no anger can be inferred,0
352,2018-En-03471,I'm sorry but also...fuck you #currentfeels #anger #bpd #eupd #borderliner #mentalhealth #anxiety #depression #confused,anger,3: high amount of anger can be inferred,2
1499,2017-En-11479,@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. #offended,anger,2: moderate amount of anger can be inferred,1
558,2017-En-10095,"That's really it for my madden career that game sucks , ea sports does a piss poor job every year on that shit",anger,3: high amount of anger can be inferred,2
870,2017-En-41105,@jamiesonhelen @MarianKeyes all three of my agin's on the pout .,anger,0: no anger can be inferred,0
1516,2017-En-11555,@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.,anger,2: moderate amount of anger can be inferred,1
284,2018-En-02744,If you build up resentment in silence are you really doing anyone any favors,anger,0: no anger can be inferred,0
864,2017-En-11450,I hate not having the answers I need. #tomourssuck #prayinsnotcancer ,anger,2: moderate amount of anger can be inferred,1
280,2018-En-02445,"If you are going to be a nurse, learn to be a nice patient person, Jesus 🙃 ",anger,0: no anger can be inferred,0
165,2017-En-10570,Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed,anger,1: low amount of anger can be inferred,1
755,2017-En-41175,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",anger,0: no anger can be inferred,0
1394,2017-En-10960,"The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.",anger,0: no anger can be inferred,0
1252,2017-En-10758,@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing,anger,0: no anger can be inferred,0
1374,2017-En-10338,@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me,anger,2: moderate amount of anger can be inferred,1
434,2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,3: high amount of anger can be inferred,2
1047,2017-En-10195,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the ,anger,3: high amount of anger can be inferred,2
366,2017-En-10364,"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger,2: moderate amount of anger can be inferred,1
593,2017-En-11627,"@Apple thanks for ios10 update, even the best app @telegram freezing and crashing on SE. #angry",anger,3: high amount of anger can be inferred,2
1133,2017-En-10662,We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick,anger,0: no anger can be inferred,0
130,2018-En-00716,@badpostyoongi I know for a fact they'll either ignore the fact tiff isn't or change Cindy's background,anger,0: no anger can be inferred,0
1171,2017-En-11215,13 hour @bus rides make me  #sorry,anger,0: no anger can be inferred,0
160,2017-En-11351,@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome,anger,3: high amount of anger can be inferred,2
391,2017-En-11371,@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻,anger,3: high amount of anger can be inferred,2
132,2017-En-11204,@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! ,anger,3: high amount of anger can be inferred,2
167,2018-En-01354,@LoveMyFFAJacket FaceTime - we can still annoy you 😂,anger,0: no anger can be inferred,0
296,2017-En-10621,People often grudge others what they cannot enjoy themselves.,anger,1: low amount of anger can be inferred,1
1289,2017-En-10658,"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",anger,0: no anger can be inferred,0
29,2018-En-01152,"@Argos_Online customer service is dreadful, phone bill is huge and get passed from person 2 person and keep taking money off my card #idiots",anger,3: high amount of anger can be inferred,2
364,2018-En-03879,I swear to god my husband is gonna get us murdered by someone with road rage because he drives like he's in the Indy 500,anger,3: high amount of anger can be inferred,2
1513,2017-En-41007,hate to see y'all frown but I'd rather see him smiling 💕✨,anger,0: no anger can be inferred,0
929,2017-En-10955,They gonna give this KKk police bitch the minimum sentence..just wattch ,anger,3: high amount of anger can be inferred,2
673,2017-En-10861,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison ,anger,3: high amount of anger can be inferred,2
946,2017-En-10236,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! ,anger,2: moderate amount of anger can be inferred,1
638,2017-En-11207,"#CharlotteRiots #passion? or #anger act of violence.\nIf mourning for those who have past away, #stayhome  #whyout",anger,2: moderate amount of anger can be inferred,1
36,2017-En-10026,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,anger,3: high amount of anger can be inferred,2
1004,2017-En-10075,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##,anger,3: high amount of anger can be inferred,2
1458,2017-En-11368,Fuckin hell even seeing your face makes me fume,anger,3: high amount of anger can be inferred,2
244,2017-En-11109,Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. ,anger,3: high amount of anger can be inferred,2
951,2017-En-10099,@politico @realDonaldTrump another angry white man!,anger,3: high amount of anger can be inferred,2
1392,2017-En-11063,Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs,anger,3: high amount of anger can be inferred,2
1572,2017-En-11000,@louiseannexx u fucked my house up I'll always hold a grudge,anger,3: high amount of anger can be inferred,2
639,2017-En-11613,Janice Griffith snap story  😍😍😍,anger,0: no anger can be inferred,0
684,2017-En-11306,Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪,anger,3: high amount of anger can be inferred,2
911,2017-En-10023,"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder",anger,3: high amount of anger can be inferred,2
1201,2017-En-10224,I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄,anger,2: moderate amount of anger can be inferred,1
187,2018-En-03781,"when everyone you know has died because of a treaty you had no involvement in drawing up, you get an enormous amount of fury",anger,2: moderate amount of anger can be inferred,1
266,2018-En-02341,"People were always afraid that stodgy squares would kill rock and roll, but the only legitimate threat was ever child choruses.",anger,0: no anger can be inferred,0
108,2018-En-00688,@AwardsDaily Looks that way.  I don't want to see how Q is going to handle Tate murder.  #shudder,anger,1: low amount of anger can be inferred,1
218,2017-En-10060,@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! #fuming,anger,3: high amount of anger can be inferred,2
1108,2017-En-11527,Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe,anger,3: high amount of anger can be inferred,2
187,2017-En-10659,The best revenge is massive success. –Frank Sinatra,anger,0: no anger can be inferred,0
889,2017-En-11010,"@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs",anger,0: no anger can be inferred,0
970,2017-En-11183,What a fucking muppet.  @jRwild1 #fuming #stalker.,anger,3: high amount of anger can be inferred,2
281,2017-En-10027,Bloody parking ticket 😒💸 #fuming,anger,3: high amount of anger can be inferred,2
1485,2017-En-11356,2 days on.......never a fucking pen!!!! #nffc #bitter,anger,3: high amount of anger can be inferred,2
239,2018-En-02475,And I will eat the end of term chocolates we bought as well! #fuming #doesntdeservethem #mightbedead,anger,1: low amount of anger can be inferred,1
1384,2017-En-10112,I'm just a fuming ball of anger today 🙃,anger,3: high amount of anger can be inferred,2
840,2017-En-10769,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger,0: no anger can be inferred,0
989,2017-En-10033,Since the 'update' my @iPhone loses power nearly 40% faster.  #furious,anger,3: high amount of anger can be inferred,2
1541,2017-En-10148,@cineworld 'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡,anger,3: high amount of anger can be inferred,2
623,2017-En-10189,All hell is breaking loose in Charlotte. #CharlotteProtest  #looting,anger,3: high amount of anger can be inferred,2
1061,2017-En-10650,doing some testing with my current earth burst team,anger,0: no anger can be inferred,0
815,2017-En-10286,"@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",anger,2: moderate amount of anger can be inferred,1
1285,2017-En-11654,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing  #thatsmyluck,anger,3: high amount of anger can be inferred,2
1176,2017-En-10029,I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road ,anger,3: high amount of anger can be inferred,2
99,2018-En-04062,#PhoenixRally #Deplorables insult and denigrate #JohnMcCain as he struggles with treatment for #glioblastoma #impeach45 incites ,anger,2: moderate amount of anger can be inferred,1
348,2018-En-01581,@wizkidayo Bro u just dey burst my brain Bro I need u 2 pls end everything rift BTW u nd my hommie davido pls Bro 4 d sake of luv.,anger,0: no anger can be inferred,0
1536,2017-En-10580,"@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k",anger,1: low amount of anger can be inferred,1
1069,2017-En-10260,@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. #bitter,anger,2: moderate amount of anger can be inferred,1
260,2017-En-10268,"im on holiday for the next round, fuming!",anger,2: moderate amount of anger can be inferred,1
1132,2017-En-10152,@RobertTaitWHU against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄,anger,3: high amount of anger can be inferred,2
331,2018-En-02669,a lot of universities actively discourage even just one part-time job because it has a negative impact on studies--,anger,0: no anger can be inferred,0
386,2017-En-10262,@alicehouston18 sorry I'm just angry my drone flew away,anger,2: moderate amount of anger can be inferred,1
86,2018-En-03337,@JoshuaRozenberg Oh dear! #tantrums,anger,1: low amount of anger can be inferred,1
253,2018-En-03658,"That was absolutely the two worst National Anthem singers I've ever heard, both of them screwed up the words #awful",anger,3: high amount of anger can be inferred,2
1158,2017-En-10691,srry my feelings offend u 🤗,anger,0: no anger can be inferred,0
225,2017-En-10426,"@healeyraine I'm offended, I actually am",anger,2: moderate amount of anger can be inferred,1
211,2018-En-04327,"@JusticeWillett Lord, we don't understand tragedy. Do what You do best: bring good grom it and comfort those who mourn. Amen",anger,0: no anger can be inferred,0
358,2017-En-10133,@ChurdAllan fucked my coupon that goal! ,anger,3: high amount of anger can be inferred,2
117,2017-En-11341,@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol,anger,0: no anger can be inferred,0
1564,2017-En-10605,My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,anger,1: low amount of anger can be inferred,1
222,2018-En-00874,A programmer’s wisdom is understanding the difference between getting program to run and having a runnable program.  #puppy,anger,0: no anger can be inferred,0
1523,2017-En-11269,@johnmerro1 @Liberobility still bitter about last night lads 😂,anger,2: moderate amount of anger can be inferred,1
90,2017-En-40317,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,anger,0: no anger can be inferred,0
267,2018-En-03715,#Rage and #disappointment man.... Is that life or what? Lol,anger,2: moderate amount of anger can be inferred,1
254,2018-En-01027,@JohnMayer No DSM shows. #sadness,anger,1: low amount of anger can be inferred,1
44,2017-En-11141,Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife,anger,2: moderate amount of anger can be inferred,1
47,2018-En-03058,@ThomasEWoods I would like to hear a podcast of you going off refuting her entire article. Extra indignation please.,anger,1: low amount of anger can be inferred,1
874,2017-En-11615,I'm much to full of resentment,anger,3: high amount of anger can be inferred,2
243,2018-En-02070,"I click on download on my PC. Message says 'Thank you for downloading #iTunes \nSo, where's the download?! #frustrated ",anger,3: high amount of anger can be inferred,2
72,2018-En-04005,"Please ruin this party, @NSWRL. #origin #blues",anger,0: no anger can be inferred,0
738,2017-En-10845,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",anger,0: no anger can be inferred,0
969,2017-En-10155,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,anger,3: high amount of anger can be inferred,2
1127,2017-En-10153,When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger,3: high amount of anger can be inferred,2
1608,2017-En-11521,Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG,anger,0: no anger can be inferred,0
312,2017-En-10210,Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp,anger,3: high amount of anger can be inferred,2
405,2017-En-10755,I wish the next madden has a story mode too. Just like Fifa 17 #madden,anger,0: no anger can be inferred,0
280,2017-En-11119,"Y'all bitches be so angry and bitter, that must truly suck lol",anger,3: high amount of anger can be inferred,2
362,2018-En-04041,Chelsea and united must be furious,anger,1: low amount of anger can be inferred,1
546,2017-En-11655,"But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you, I'm not sorry💁🏻😊",anger,0: no anger can be inferred,0
281,2018-En-02116,Can't drink all day if u don't start in the morning .. Drake gets me 😛,anger,0: no anger can be inferred,0
1149,2017-En-40231,@deshbhakthoon always unhappy and easily offended.,anger,2: moderate amount of anger can be inferred,1
431,2017-En-10802,I forgot about this nice area down here with the fiery hearths,anger,0: no anger can be inferred,0
1157,2017-En-10793,These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04,anger,0: no anger can be inferred,0
952,2017-En-10805,"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,0: no anger can be inferred,0
811,2017-En-10294,"@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",anger,2: moderate amount of anger can be inferred,1
983,2017-En-11680,Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck,anger,3: high amount of anger can be inferred,2
14,2018-En-00813,Sorry if I annoy any of you. I'm just real passionate about Ruby and always want to give her the love she deserves 😭,anger,0: no anger can be inferred,0
780,2017-En-11683,Like he really just fucking asked me that. #offended,anger,3: high amount of anger can be inferred,2
202,2018-En-03010,I just watched the video that i took at troye's concert last year during happy little pill and now im crying i miss him @troyesivan 😭,anger,0: no anger can be inferred,0
1361,2017-En-10589,"@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -",anger,1: low amount of anger can be inferred,1
186,2018-En-03805,@Ben_Ripley42 I dont know but you seem to have annoyed her 😄,anger,1: low amount of anger can be inferred,1
1304,2017-En-10840,Love the new song I can't stop thinking about you by #sting.,anger,0: no anger can be inferred,0
1089,2017-En-10092,Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18,anger,3: high amount of anger can be inferred,2
1473,2017-En-10348,@KimLy resent,anger,2: moderate amount of anger can be inferred,1
346,2017-En-10172,"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 #bitter",anger,3: high amount of anger can be inferred,2
1591,2017-En-11263,"Michelle, who did NOTHING is hating on Nicole's game hahaha....  #bb18",anger,1: low amount of anger can be inferred,1
1382,2017-En-10415,I think they may be #offended,anger,2: moderate amount of anger can be inferred,1
797,2017-En-11200,@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),anger,2: moderate amount of anger can be inferred,1
681,2017-En-10643,"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better",anger,0: no anger can be inferred,0
1207,2017-En-10335,@TzumiXIV huff puff,anger,2: moderate amount of anger can be inferred,1
1690,2017-En-10519,@marthalyssa yep. LOL ,anger,1: low amount of anger can be inferred,1
1540,2017-En-11038,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,anger,3: high amount of anger can be inferred,2
189,2018-En-00880,"@RoflCritic @NBTDilli @SudamaNBT ,BJP MCD busy collection of suvidha sulk from unauthorised colonies",anger,0: no anger can be inferred,0
1661,2017-En-11333,Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥,anger,0: no anger can be inferred,0
1136,2017-En-11570,Blood is boiling,anger,3: high amount of anger can be inferred,2
577,2017-En-11193,"Do not be angry with God because you do not get what you want, for God gives most when you expect least.",anger,0: no anger can be inferred,0
31,2018-En-02516,Great...So I got up at 5am only to discover that my Amazon Prime Day deal was $30 more than the regular price. 😡,anger,3: high amount of anger can be inferred,2
660,2017-En-11563,"@natalie_bloomer You interviewed one irate group, two filmmakers who don't live here and got stock statements. That's not journalism.",anger,2: moderate amount of anger can be inferred,1
1688,2017-En-11227,"smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.",anger,3: high amount of anger can be inferred,2
139,2018-En-01889,"@itskaiouji Noooo, Sunbae-nim! Don't tease me like that- 😤",anger,1: low amount of anger can be inferred,1
220,2017-En-10909,"I miss my gran singing Rawhide, in her deep baritone growl.",anger,0: no anger can be inferred,0
1539,2017-En-10548,@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system,anger,1: low amount of anger can be inferred,1
